Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases,NewColumn
23-05-2020,Goa,15.2993,74.124,54,0,16,2,0,9,24841314.0,3708347.0,78349.0,156698.0
23-05-2020,Haryana,29.0588,76.0856,1067,16,706,36,0,25,389677.0,13514.0,3873.0,7746.0
23-05-2020,Himachal Pradesh,31.1048,77.1734,168,3,59,16,0,0,471036328.0,11548089.0,473589.0,947178.0
23-05-2020,Jammu and Kashmir,33.7782,76.5762,1489,20,720,40,0,36,6486117.0,646921.0,239.0,478.0
23-05-2020,Jharkhand,23.6102,85.2799,308,3,136,18,0,7,3078533.0,576684.0,82.0,164.0
23-05-2020,Kerala,10.8505,76.2711,732,4,512,42,0,2,236268.0,49455.0,29216.0,58432.0
23-05-2020,Ladakh,34.2996,78.2932,44,0,43,0,0,0,1021394.0,69549.0,747.0,1494.0
23-05-2020,Madhya Pradesh,22.9734,78.6569,6170,272,3089,189,0,246,18553837.0,2477725.0,8305.0,16610.0
23-05-2020,Maharashtra,19.7515,75.7139,44582,1517,12583,2940,0,857,20927607.0,3551493.0,66506.0,133012.0
23-05-2020,Manipur,24.6637,93.9063,26,0,2,1,0,0,146269.0,52479.0,240.0,480.0
23-05-2020,Meghalaya,25.467,91.3662,14,1,12,0,0,0,16207475.0,60634.0,706841.0,1413682.0
23-05-2020,Puducherry,11.9416,79.8083,26,0,10,6,0,0,17270775.0,4273599.0,70772.0,141544.0
23-05-2020,Punjab,31.1471,75.3412,2029,39,1847,1,0,28,264799.0,22746.0,12.0,24.0
23-05-2020,Rajasthan,27.0238,74.2179,6494,153,3680,267,0,195,735638.0,36727.0,23.0,46.0
23-05-2020,Tamil Nadu,11.1271,78.6569,14753,98,7128,786,0,846,518262.0,10110.0,928.0,1856.0
23-05-2020,Telengana,18.1124,79.0193,1761,45,1043,62,0,8,726218.0,141354.0,9418.0,18836.0
23-05-2020,Uttar Pradesh,26.8467,80.9462,5735,152,3238,220,0,34,160622710.0,14951238.0,3040.0,6080.0
23-05-2020,Uttarakhand,30.0668,79.0193,153,1,56,7,0,2,505354.0,5963.0,47.0,94.0
23-05-2020,West Bengal,22.9868,87.855,3332,265,1221,135,0,28,2612795.0,100205.0,60268.0,120536.0
24-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,519264096.0,21677896.0,305201.0,610402.0
24-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,159103283.0,886128.0,14054.0,28108.0
24-05-2020,Assam,26.2006,92.9376,329,4,55,70,0,1,6114822.0,892434.0,2893.0,5786.0
24-05-2020,Bihar,25.0961,85.3131,2380,11,653,203,0,24,1016882505.0,81244260.0,1938567.0,3877134.0
24-05-2020,Chandigarh,30.7333,76.7794,225,3,179,7,0,1,1377915.0,236974.0,191.0,382.0
24-05-2020,Chhattisgarh,21.2787,81.8661,214,0,64,42,0,2,24976.0,7974.0,469.0,938.0
24-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,1,0,0,3359014.0,516170.0,1040.0,2080.0
24-05-2020,Delhi,28.7041,77.1025,12910,231,6267,591,0,370,85811485.0,9355040.0,1298525.0,2597050.0
24-05-2020,Haryana,29.0588,76.0856,1131,16,750,64,0,44,265253.0,9009.0,661.0,1322.0
24-05-2020,Himachal Pradesh,31.1048,77.1734,185,3,61,17,0,2,3452554.0,315997.0,611.0,1222.0
24-05-2020,Jammu and Kashmir,33.7782,76.5762,1569,21,774,80,0,54,2287793.0,242417.0,1307.0,2614.0
24-05-2020,Karnataka,15.3173,75.7139,1959,42,608,216,0,11,856.0,4.0,1930.0,3860.0
24-05-2020,Kerala,10.8505,76.2711,795,4,515,63,0,3,974.0,88.0,8500.0,17000.0
24-05-2020,Ladakh,34.2996,78.2932,49,0,43,5,0,0,7877.0,755.0,15355.0,30710.0
24-05-2020,Madhya Pradesh,22.9734,78.6569,6371,281,3267,201,0,178,7377.0,0.0,6980.0,13960.0
24-05-2020,Maharashtra,19.7515,75.7139,47190,1577,13404,2608,0,821,2516.0,83337.0,66.0,132.0
24-05-2020,Manipur,24.6637,93.9063,29,0,4,3,0,2,18.0,80568.0,99.0,198.0
24-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,55.0,452.0,83515.0,167030.0
24-05-2020,Odisha,20.9517,85.0985,1269,7,497,80,0,61,599.0,799.0,573.0,1146.0
24-05-2020,Puducherry,11.9416,79.8083,26,0#,10,0,0,0,967.0,9.0,33948.0,67896.0
24-05-2020,Punjab,31.1471,75.3412,2045,39,1870,16,0,23,5615.0,2.0,6150.0,12300.0
24-05-2020,Rajasthan,27.0238,74.2179,6742,160,3786,248,0,106,5636.0,1108.0,3275.0,6550.0
24-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,5.0,9289.0,53549.0,107098.0
24-05-2020,Telengana,18.1124,79.0193,1813,49,1065,52,0,22,856.0,4.0,1930.0,3860.0
24-05-2020,Tripura,23.9408,91.9882,189,0,153,14,0,1,974.0,88.0,8500.0,17000.0
24-05-2020,Uttar Pradesh,26.8467,80.9462,6017,155,3406,282,0,168,7877.0,755.0,15355.0,30710.0
24-05-2020,Uttarakhand,30.0668,79.0193,244,2,56,91,0,0,7377.0,0.0,6980.0,13960.0
24-05-2020,West Bengal,22.9868,87.855,3459,269,1281,127,0,60,2516.0,83337.0,66.0,132.0
25-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,18.0,80568.0,99.0,198.0
25-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,55.0,452.0,83515.0,167030.0
25-05-2020,Assam,26.2006,92.9376,378,4,55,49,0,0,599.0,799.0,573.0,1146.0
25-05-2020,Bihar,25.0961,85.3131,2587,13,702,207,0,49,951337.0,162202.0,9375.0,18750.0
25-05-2020,Chandigarh,30.7333,76.7794,238,3,186,13,0,7,1817530.0,271826.0,251.0,502.0
25-05-2020,Chhattisgarh,21.2787,81.8661,252,0,67,38,0,3,230861.0,178371.0,80570.0,161140.0
25-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,249838.0,41021.0,982.0,1964.0
25-05-2020,Delhi,28.7041,77.1025,13418,261,6540,508,0,273,1499795.0,97149.0,145.0,290.0
25-05-2020,Goa,15.2993,74.124,66,0,19,11,0,3,51382.0,2916.0,59.0,118.0
25-05-2020,Gujarat,22.2587,71.1924,14056,858,6412,392,0,243,18901.0,7511.0,73.0,146.0
25-05-2020,Haryana,29.0588,76.0856,1184,16,765,53,0,15,35716069.0,8895999.0,76591.0,153182.0
25-05-2020,Himachal Pradesh,31.1048,77.1734,203,3,63,18,0,2,3068217.0,412048.0,2225.0,4450.0
25-05-2020,Jammu and Kashmir,33.7782,76.5762,1621,21,809,52,0,35,177885.0,35199.0,281.0,562.0
25-05-2020,Jharkhand,23.6102,85.2799,370,4,148,20,0,7,70885598.0,6199822.0,386179.0,772358.0
25-05-2020,Karnataka,15.3173,75.7139,2089,42,654,130,0,46,185034905.0,4135885.0,58304.0,116608.0
25-05-2020,Kerala,10.8505,76.2711,847,4,521,52,0,6,6838458.0,782869.0,60.0,120.0
25-05-2020,Ladakh,34.2996,78.2932,52,0,43,3,0,0,233473.0,32488.0,582.0,1164.0
25-05-2020,Madhya Pradesh,22.9734,78.6569,6665,290,3408,294,0,141,9775981.0,569758.0,5760.0,11520.0
25-05-2020,Maharashtra,19.7515,75.7139,50231,1635,14600,3041,0,1196,14051455.0,1899419.0,24466.0,48932.0
25-05-2020,Manipur,24.6637,93.9063,32,0,4,3,0,0,669421.0,71497.0,4331.0,8662.0
25-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,33846023.0,3941350.0,143434.0,286868.0
25-05-2020,Odisha,20.9517,85.0985,1336,7,550,67,0,53,549217.0,56761.0,459.0,918.0
25-05-2020,Puducherry,11.9416,79.8083,41,0,12,15,0,2,604310.0,25506.0,1283.0,2566.0
25-05-2020,Punjab,31.1471,75.3412,2060,40,1898,15,0,28,893980.0,13664.0,336.0,672.0
25-05-2020,Rajasthan,27.0238,74.2179,7028,163,3848,286,0,62,2303690.0,59491.0,58.0,116.0
25-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,2705422.0,863665.0,20538.0,41076.0
25-05-2020,Telengana,18.1124,79.0193,1854,53,1090,41,0,25,2026898.0,303026.0,608.0,1216.0
25-05-2020,Tripura,23.9408,91.9882,191,0,165,2,0,12,63776166.0,29718402.0,298772.0,597544.0
25-05-2020,Uttarakhand,30.0668,79.0193,317,3,58,73,0,2,717784.0,142788.0,1651.0,3302.0
25-05-2020,West Bengal,22.9868,87.855,3667,272,1339,208,0,58,9924259.0,1014302.0,110157.0,220314.0
26-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,248995.0,20439.0,32.0,64.0
26-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,1,0,0,400982.0,55613.0,91.0,182.0
26-05-2020,Assam,26.2006,92.9376,526,4,62,148,0,7,2961934.0,133194.0,12.0,24.0
26-05-2020,Bihar,25.0961,85.3131,2730,13,749,143,0,47,1751774.0,117791.0,62.0,124.0
26-05-2020,Chandigarh,30.7333,76.7794,238,3,186,0,0,0,61436458.0,3499564.0,281554.0,563108.0
26-05-2020,Chhattisgarh,21.2787,81.8661,291,0,72,39,0,5,30126.0,9829.0,51.0,102.0
26-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,222773.0,8553.0,14997.0,29994.0
26-05-2020,Delhi,28.7041,77.1025,14053,276,6771,635,0,231,81294.0,6859.0,7677.0,15354.0
26-05-2020,Goa,15.2993,74.124,67,0,19,1,0,0,191341.0,4874.0,2347.0,4694.0
26-05-2020,Gujarat,22.2587,71.1924,14460,888,6636,404,0,224,1252808.0,74574.0,528.0,1056.0
26-05-2020,Haryana,29.0588,76.0856,1184,16,765,0,0,0,37693651.0,3468131.0,79669.0,159338.0
26-05-2020,Jharkhand,23.6102,85.2799,377,4,148,7,0,0,160000000.0,210454.0,6141.0,12282.0
26-05-2020,Karnataka,15.3173,75.7139,2182,44,705,93,0,51,34675581.0,5928829.0,26666.0,53332.0
26-05-2020,Ladakh,34.2996,78.2932,52,0,43,0,0,0,347815.0,20178.0,3516.0,7032.0
26-05-2020,Madhya Pradesh,22.9734,78.6569,6859,300,3571,194,0,163,17469.0,5291.0,118.0,236.0
26-05-2020,Maharashtra,19.7515,75.7139,52667,1695,15786,2436,0,1186,4401922.0,841683.0,16037.0,32074.0
26-05-2020,Manipur,24.6637,93.9063,39,0,4,7,0,0,1509861.0,81168.0,22.0,44.0
26-05-2020,Meghalaya,25.467,91.3662,14,1,12,0,0,0,4838151.0,1111405.0,4115.0,8230.0
26-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,12920253.0,1095534.0,526.0,1052.0
26-05-2020,Nagaland,26.1584,94.5624,3,0,0,0,0,0,496693.0,42203.0,539.0,1078.0
26-05-2020,Odisha,20.9517,85.0985,1438,7,649,102,0,99,9477138.0,124370.0,352309.0,704618.0
26-05-2020,Puducherry,11.9416,79.8083,41,0,12,0,0,0,55323981.0,3871654.0,3948.0,7896.0
26-05-2020,Punjab,31.1471,75.3412,2060,40,1898,0,0,0,846704.0,50930.0,34756.0,69512.0
26-05-2020,Rajasthan,27.0238,74.2179,7300,167,3951,272,0,103,127345763.0,2960386.0,9994.0,19988.0
26-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,305941.0,15427.0,15.0,30.0
26-05-2020,Tamil Nadu,11.1271,78.6569,17082,118,8731,805,0,407,194894.0,12323.0,299.0,598.0
26-05-2020,Telengana,18.1124,79.0193,1920,56,1164,66,0,74,3305829.0,575583.0,453.0,906.0
26-05-2020,Uttar Pradesh,26.8467,80.9462,6532,165,3581,264,0,43,3693367.0,442182.0,48850.0,97700.0
26-05-2020,Uttarakhand,30.0668,79.0193,349,3,58,32,0,0,1950448.0,150662.0,7298.0,14596.0
26-05-2020,West Bengal,22.9868,87.855,3816,278,1414,149,0,75,317211.0,15701.0,26.0,52.0
27-05-2020,Andhra Pradesh,15.9129,79.74,3171,57,2009,61,0,113,3345340.0,514836.0,56530.0,113060.0
27-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,0,0,0,4836364.0,455757.0,7670.0,15340.0
27-05-2020,Assam,26.2006,92.9376,616,4,62,90,0,0,778000.0,7693.0,26937.0,53874.0
27-05-2020,Chandigarh,30.7333,76.7794,266,4,187,28,0,1,517703.0,62875.0,1036.0,2072.0
27-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,271490188.0,28156674.0,856871.0,1713742.0
27-05-2020,Delhi,28.7041,77.1025,14465,288,7223,412,0,452,631628.0,11254.0,70133.0,140266.0
27-05-2020,Haryana,29.0588,76.0856,1305,17,824,121,0,59,155686.0,11591.0,43.0,86.0
27-05-2020,Himachal Pradesh,31.1048,77.1734,247,5,67,24,0,0,16920079.0,1637293.0,1117.0,2234.0
27-05-2020,Jammu and Kashmir,33.7782,76.5762,1759,24,833,91,0,24,122332384.0,23956700.0,1685607.0,3371214.0
27-05-2020,Jharkhand,23.6102,85.2799,426,4,175,49,0,27,2442206.0,159788.0,47.0,94.0
27-05-2020,Karnataka,15.3173,75.7139,2283,44,748,101,0,43,534283.0,16579.0,1448.0,2896.0
27-05-2020,Kerala,10.8505,76.2711,963,6,542,67,0,10,81233888.0,3306014.0,57014.0,114028.0
27-05-2020,Ladakh,34.2996,78.2932,53,0,43,1,0,0,164926.0,2761.0,9189.0,18378.0
27-05-2020,Madhya Pradesh,22.9734,78.6569,7024,305,3689,165,0,118,157363.0,14634.0,1489.0,2978.0
27-05-2020,Maharashtra,19.7515,75.7139,54758,1792,16954,2091,0,1168,938039.0,2250.0,137026.0,274052.0
27-05-2020,Manipur,24.6637,93.9063,39,0,4,0,0,0,4543522.0,831794.0,2291.0,4582.0
27-05-2020,Meghalaya,25.467,91.3662,15,1,12,1,0,0,136655.0,8010.0,41.0,82.0
27-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,660107.0,36113.0,42.0,84.0
27-05-2020,Nagaland,26.1584,94.5624,4,0,0,1,0,0,610906.0,62301.0,275.0,550.0
27-05-2020,Odisha,20.9517,85.0985,1517,7,733,79,0,84,132422.0,29605.0,273.0,546.0
27-05-2020,Punjab,31.1471,75.3412,2106,40,1918,46,0,20,1365056.0,132358.0,281136.0,562272.0
27-05-2020,Rajasthan,27.0238,74.2179,7536,170,4171,236,0,220,11394556.0,1821435.0,42170.0,84340.0
27-05-2020,Tamil Nadu,11.1271,78.6569,17728,127,9342,646,0,611,843836914.0,42579693.0,17692.0,35384.0
27-05-2020,Telengana,18.1124,79.0193,1991,57,1284,71,0,120,97245391.0,5889534.0,4784.0,9568.0
27-05-2020,Tripura,23.9408,91.9882,207,0,165,13,0,0,51771715.0,7020835.0,65992.0,131984.0
27-05-2020,Uttar Pradesh,26.8467,80.9462,6548,170,3698,16,0,117,18529376.0,2299985.0,1257.0,2514.0
27-05-2020,Uttarakhand,30.0668,79.0193,401,4,64,52,0,6,12144747.0,1499879.0,28369.0,56738.0
27-05-2020,West Bengal,22.9868,87.855,4009,283,1486,193,0,72,150753.0,26794.0,1517.0,3034.0
28-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,41373364.0,4081150.0,14894.0,29788.0
28-05-2020,Andhra Pradesh,15.9129,79.74,3171,58,2057,0,0,48,217853667.0,15894511.0,998118.0,1996236.0
28-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,0,0,0,1031235.0,84883.0,44102.0,88204.0
28-05-2020,Assam,26.2006,92.9376,781,4,87,165,0,25,50444181.0,7951587.0,356585.0,713170.0
28-05-2020,Bihar,25.0961,85.3131,3061,15,1083,78,0,183,16670254.0,1678941.0,1227.0,2454.0
28-05-2020,Chandigarh,30.7333,76.7794,279,4,187,13,0,0,11575012.0,1291669.0,306.0,612.0
28-05-2020,Chhattisgarh,21.2787,81.8661,369,0,83,8,0,4,3630986.0,318142.0,235.0,470.0
28-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,,2602.0,478.0,956.0
28-05-2020,Delhi,28.7041,77.1025,15257,303,7264,792,0,41,8071763.0,629114.0,405.0,810.0
28-05-2020,Goa,15.2993,74.124,68,0,37,1,0,9,1907195.0,196406.0,1596.0,3192.0
28-05-2020,Haryana,29.0588,76.0856,1381,18,838,76,0,14,7217715.0,816253.0,3648.0,7296.0
28-05-2020,Himachal Pradesh,31.1048,77.1734,273,5,70,26,0,3,4795578.0,1084853.0,2696.0,5392.0
28-05-2020,Jammu and Kashmir,33.7782,76.5762,1921,26,854,162,0,21,431221.0,24155.0,8058.0,16116.0
28-05-2020,Jharkhand,23.6102,85.2799,448,4,185,22,0,10,139824.0,5747.0,1410.0,2820.0
28-05-2020,Karnataka,15.3173,75.7139,2418,47,781,135,0,33,2477219.0,490973.0,4501.0,9002.0
28-05-2020,Kerala,10.8505,76.2711,1004,7,552,41,0,10,102174.0,17192.0,71.0,142.0
28-05-2020,Ladakh,34.2996,78.2932,53,0,43,0,0,0,9954903.0,1032609.0,18883.0,37766.0
28-05-2020,Madhya Pradesh,22.9734,78.6569,7261,313,3927,237,0,238,4248188.0,235939.0,7170.0,14340.0
28-05-2020,Maharashtra,19.7515,75.7139,56948,1897,17918,2190,0,964,2034606.0,300761.0,634.0,1268.0
28-05-2020,Manipur,24.6637,93.9063,44,0,4,5,0,0,430995.0,59370.0,3473.0,6946.0
28-05-2020,Meghalaya,25.467,91.3662,20,1,12,5,0,0,578807.0,82703.0,548.0,1096.0
28-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,59274648.0,4409159.0,31102.0,62204.0
28-05-2020,Nagaland,26.1584,94.5624,4,0,0,0,0,0,2213831.0,163687.0,15498.0,30996.0
28-05-2020,Odisha,20.9517,85.0985,1593,7,733,76,0,0,675008.0,30088.0,182.0,364.0
28-05-2020,Puducherry,11.9416,79.8083,46,0,12,0,0,0,1904970.0,90076.0,2719.0,5438.0
28-05-2020,Rajasthan,27.0238,74.2179,7703,173,4457,167,0,286,828928.0,104.0,152223.0,304446.0
28-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,816126.0,57708.0,150.0,300.0
28-05-2020,Tamil Nadu,11.1271,78.6569,18545,133,9909,817,0,567,358675.0,36183.0,664.0,1328.0
28-05-2020,Telengana,18.1124,79.0193,2098,63,1284,107,0,0,176919.0,2964.0,34212.0,68424.0
28-05-2020,Tripura,23.9408,91.9882,230,0,165,23,0,0,15855490.0,5044893.0,376294.0,752588.0
28-05-2020,Uttarakhand,30.0668,79.0193,469,4,79,68,0,15,3216305.0,504142.0,1355.0,2710.0
28-05-2020,West Bengal,22.9868,87.855,4192,289,1578,183,0,92,54960.0,11866.0,84.0,168.0
29-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,4030048.0,313256.0,154450.0,308900.0
29-05-2020,Andhra Pradesh,15.9129,79.74,3251,59,2125,80,0,68,2465201.0,232955.0,603.0,1206.0
29-05-2020,Arunachal Pradesh,28.218,94.7278,3,0,1,1,0,0,11238.0,390.0,355.0,710.0
29-05-2020,Assam,26.2006,92.9376,856,4,104,75,0,17,11237010.0,1149054.0,670.0,1340.0
29-05-2020,Bihar,25.0961,85.3131,3296,15,1211,235,0,128,1319772.0,223190.0,102.0,204.0
29-05-2020,Chandigarh,30.7333,76.7794,288,4,189,9,0,2,8083326.0,592089.0,1617.0,3234.0
29-05-2020,Chhattisgarh,21.2787,81.8661,399,0,83,30,0,0,1018783.0,153662.0,2384.0,4768.0
29-05-2020,Delhi,28.7041,77.1025,16281,316,7495,1024,0,231,5669140.0,966904.0,142.0,284.0
29-05-2020,Goa,15.2993,74.124,69,0,38,1,0,1,21107399.0,7989151.0,55673.0,111346.0
29-05-2020,Gujarat,22.2587,71.1924,15562,960,8003,367,0,454,98964.0,60339.0,398.0,796.0
29-05-2020,Haryana,29.0588,76.0856,1504,19,881,123,0,43,7127584.0,989005.0,53755.0,107510.0
29-05-2020,Himachal Pradesh,31.1048,77.1734,276,5,70,3,0,0,,4225.0,14041.0,28082.0
29-05-2020,Jammu and Kashmir,33.7782,76.5762,2036,27,859,115,0,5,253043.0,8579.0,124.0,248.0
29-05-2020,Jharkhand,23.6102,85.2799,469,4,212,21,0,27,5114703.0,249943.0,2773.0,5546.0
29-05-2020,Ladakh,34.2996,78.2932,73,0,43,20,0,0,25000000.0,384592.0,556.0,1112.0
29-05-2020,Madhya Pradesh,22.9734,78.6569,7453,321,4050,192,0,123,28350449.0,1494141.0,4732.0,9464.0
29-05-2020,Maharashtra,19.7515,75.7139,59546,1982,18616,2598,0,698,49264.0,4166.0,707.0,1414.0
29-05-2020,Manipur,24.6637,93.9063,55,0,5,11,0,1,6019923.0,773421.0,24653.0,49306.0
29-05-2020,Meghalaya,25.467,91.3662,21,1,12,1,0,0,249149.0,43200.0,25.0,50.0
29-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,2633737.0,624673.0,6173.0,12346.0
29-05-2020,Odisha,20.9517,85.0985,1660,7,887,67,0,154,29827732.0,3624459.0,3008.0,6016.0
29-05-2020,Puducherry,11.9416,79.8083,51,0,14,5,0,2,36224215.0,5335112.0,552117.0,1104234.0
29-05-2020,Rajasthan,27.0238,74.2179,8067,180,4817,364,0,360,3487616.0,364474.0,1028.0,2056.0
29-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,1603660.0,395430.0,9788.0,19576.0
29-05-2020,Telengana,18.1124,79.0193,2256,67,1345,158,0,61,273400000.0,17647179.0,235444.0,470888.0
29-05-2020,Tripura,23.9408,91.9882,242,0,167,12,0,2,5343203.0,45522.0,82926.0,165852.0
29-05-2020,West Bengal,22.9868,87.855,4536,295,1668,344,0,90,70707.0,5547.0,15.0,30.0
30-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,143281.0,23277.0,622.0,1244.0
30-05-2020,Andhra Pradesh,15.9129,79.74,3436,60,2226,185,0,101,112382.0,1399.0,9140.0,18280.0
30-05-2020,Arunachal Pradesh,28.218,94.7278,3,0,1,0,0,0,23687.0,2449.0,289.0,578.0
30-05-2020,Assam,26.2006,92.9376,1024,4,125,168,0,21,99138.0,6641.0,52.0,104.0
30-05-2020,Bihar,25.0961,85.3131,3376,15,1211,80,0,0,85921.0,1605.0,9684.0,19368.0
30-05-2020,Chandigarh,30.7333,76.7794,289,4,189,1,0,0,152231.0,16454.0,283.0,566.0
30-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,42144668.0,743921.0,6189.0,12378.0
30-05-2020,Delhi,28.7041,77.1025,17386,398,7846,1105,0,351,1081824.0,84059.0,14.0,28.0
30-05-2020,Goa,15.2993,74.124,69,0,41,0,0,3,9596815.0,1988209.0,8578.0,17156.0
30-05-2020,Gujarat,22.2587,71.1924,15934,980,8611,372,0,608,,42553.0,515.0,1030.0
30-05-2020,Himachal Pradesh,31.1048,77.1734,295,5,87,19,0,17,23767171.0,1162140.0,76731.0,153462.0
30-05-2020,Jammu and Kashmir,33.7782,76.5762,2164,28,875,128,0,16,62056.0,9985.0,52.0,104.0
30-05-2020,Jharkhand,23.6102,85.2799,511,5,216,42,0,4,7127129.0,1761664.0,5388.0,10776.0
30-05-2020,Karnataka,15.3173,75.7139,2781,48,894,248,0,60,2656926.0,1003559.0,9287.0,18574.0
30-05-2020,Kerala,10.8505,76.2711,1150,8,565,62,0,10,5117.0,16357.0,1671.0,3342.0
30-05-2020,Ladakh,34.2996,78.2932,74,0,43,1,0,0,400466.0,13182.0,11986.0,23972.0
30-05-2020,Madhya Pradesh,22.9734,78.6569,7645,334,4269,192,0,219,24841314.0,3708347.0,78349.0,156698.0
30-05-2020,Manipur,24.6637,93.9063,59,0,8,4,0,3,389677.0,13514.0,3873.0,7746.0
30-05-2020,Meghalaya,25.467,91.3662,27,1,12,6,0,0,471036328.0,11548089.0,473589.0,947178.0
30-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,6486117.0,646921.0,239.0,478.0
30-05-2020,Nagaland,26.1584,94.5624,25,0,0,7,0,0,3078533.0,576684.0,82.0,164.0
30-05-2020,Puducherry,11.9416,79.8083,51,0,14,0,0,0,236268.0,49455.0,29216.0,58432.0
30-05-2020,Punjab,31.1471,75.3412,2197,42,1949,39,0,3,1021394.0,69549.0,747.0,1494.0
30-05-2020,Rajasthan,27.0238,74.2179,8365,184,5244,298,0,427,18553837.0,2477725.0,8305.0,16610.0
30-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0,20927607.0,3551493.0,66506.0,133012.0
30-05-2020,Tamil Nadu,11.1271,78.6569,20246,154,11313,874,0,765,146269.0,52479.0,240.0,480.0
30-05-2020,Telengana,18.1124,79.0193,2425,71,1381,169,0,36,16207475.0,60634.0,706841.0,1413682.0
30-05-2020,Uttarakhand,30.0668,79.0193,716,5,102,216,0,23,17270775.0,4273599.0,70772.0,141544.0
30-05-2020,West Bengal,22.9868,87.855,4813,302,1775,277,0,107,264799.0,22746.0,12.0,24.0
31-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,735638.0,36727.0,23.0,46.0
31-05-2020,Andhra Pradesh,15.9129,79.74,3569,60,2289,133,0,63,518262.0,10110.0,928.0,1856.0
31-05-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,1,0,0,726218.0,141354.0,9418.0,18836.0
31-05-2020,Bihar,25.0961,85.3131,3636,20,1618,260,0,407,160622710.0,14951238.0,3040.0,6080.0
31-05-2020,Chandigarh,30.7333,76.7794,289,4,189,0,0,0,505354.0,5963.0,47.0,94.0
31-05-2020,Chhattisgarh,21.2787,81.8661,447,1,102,32,0,2,2612795.0,100205.0,60268.0,120536.0
31-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0,519264096.0,21677896.0,305201.0,610402.0
31-05-2020,Goa,15.2993,74.124,70,0,41,1,0,0,159103283.0,886128.0,14054.0,28108.0
31-05-2020,Gujarat,22.2587,71.1924,16343,1007,9230,409,0,619,6114822.0,892434.0,2893.0,5786.0
31-05-2020,Haryana,29.0588,76.0856,1923,20,971,202,0,31,1016882505.0,81244260.0,1938567.0,3877134.0
31-05-2020,Himachal Pradesh,31.1048,77.1734,313,5,111,18,0,24,1377915.0,236974.0,191.0,382.0
31-05-2020,Jammu and Kashmir,33.7782,76.5762,2341,28,908,177,0,33,24976.0,7974.0,469.0,938.0
31-05-2020,Jharkhand,23.6102,85.2799,563,5,256,52,0,40,3359014.0,516170.0,1040.0,2080.0
31-05-2020,Karnataka,15.3173,75.7139,2922,48,997,141,0,103,85811485.0,9355040.0,1298525.0,2597050.0
31-05-2020,Madhya Pradesh,22.9734,78.6569,7891,343,4444,246,0,175,265253.0,9009.0,661.0,1322.0
31-05-2020,Maharashtra,19.7515,75.7139,65168,2197,28081,2940,0,1084,3452554.0,315997.0,611.0,1222.0
31-05-2020,Manipur,24.6637,93.9063,62,0,8,3,0,0,2287793.0,242417.0,1307.0,2614.0
31-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,856.0,4.0,1930.0,3860.0
31-05-2020,Nagaland,26.1584,94.5624,36,0,0,11,0,0,974.0,88.0,8500.0,17000.0
31-05-2020,Odisha,20.9517,85.0985,1819,7,1050,96,0,163,7877.0,755.0,15355.0,30710.0
