Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases
07-06-2020,Gujarat,22.2587,71.1924,19592,1219,13316,498,0,313,505354,5963,47
07-06-2020,Haryana,29.0588,76.0856,3952,24,2134,355,0,0,2612795,100205,60268
07-06-2020,Himachal Pradesh,31.1048,77.1734,400,5,194,7,0,5,519264096,21677896,305201
07-06-2020,Jammu and Kashmir,33.7782,76.5762,3467,39,1126,143,0,40,19521252,,
07-06-2020,Jharkhand,23.6102,85.2799,1000,7,473,119,0,63,159103283,886128,14054
07-06-2020,Karnataka,15.3173,75.7139,5213,59,1968,378,0,280,6114822,892434,2893
07-06-2020,Kerala,10.8505,76.2711,1807,15,762,108,0,50,1016882505,81244260,1938567
07-06-2020,Ladakh,34.2996,78.2932,99,1,48,2,0,0,1377915,236974,191
07-06-2020,Madhya Pradesh,22.9734,78.6569,9228,399,6108,232,0,230,24976,7974,469
07-06-2020,Maharashtra,19.7515,75.7139,82968,2969,37390,2739,0,2234,3359014,516170,1040
07-06-2020,Manipur,24.6637,93.9063,157,0,52,25,0,11,85811485,9355040,1298525
07-06-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0,20508,438,9
07-06-2020,Mizoram,23.1645,92.9376,24,0,1,2,0,0,,9,0
07-06-2020,Nagaland,26.1584,94.5624,107,0,0,13,0,0,265253,9009,661
07-06-2020,Odisha,20.9517,85.0985,2781,8,1716,173,0,112,3452554,315997,611
07-06-2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0,2287793,242417,1307
07-06-2020,Punjab,31.1471,75.3412,2515,50,2092,54,0,23,2287793,,
07-06-2020,Rajasthan,27.0238,74.2179,10331,231,7501,247,0,142,856,4,1930
07-06-2020,Sikkim,27.533,88.5122,7,0,0,4,0,0,974,88,8500
07-06-2020,Tamil Nadu,11.1271,78.6569,30152,251,16395,1458,0,633,7877,755,15355
07-06-2020,Telengana,18.1124,79.0193,3496,123,1710,206,0,83,7377,0,6980
07-06-2020,Tripura,23.9408,91.9882,747,0,173,55,0,0,2516,83337,66
07-06-2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,0,0,0,18,80568,99
07-06-2020,Uttarakhand,30.0668,79.0193,1303,11,423,88,0,79,34,419,9
07-06-2020,West Bengal,22.9868,87.855,7738,383,3119,435,0,207,55,452,83515
08-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,599,799,573
08-06-2020,Andhra Pradesh,15.9129,79.74,4708,75,2682,198,0,62,967,9,33948
08-06-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,4,0,0,5615,2,6150
08-06-2020,Assam,26.2006,92.9376,2565,4,615,168,0,68,5636,1108,3275
08-06-2020,Bihar,25.0961,85.3131,5088,30,2480,173,0,55,5,9289,53549
08-06-2020,Chandigarh,30.7333,76.7794,314,5,273,5,0,0,38248,58,5
08-06-2020,Chhattisgarh,21.2787,81.8661,1073,4,283,150,0,17,856,4,1930
08-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,20,0,2,1,0,1,974,88,8500
08-06-2020,Delhi,28.7041,77.1025,28936,812,10999,1282,0,335,7877,755,15355
08-06-2020,Goa,15.2993,74.124,300,0,65,33,0,0,7377,0,6980
08-06-2020,Gujarat,22.2587,71.1924,20070,1249,13635,478,0,319,2516,83337,66
08-06-2020,Haryana,29.0588,76.0856,4448,28,2134,496,0,0,18,80568,99
08-06-2020,Himachal Pradesh,31.1048,77.1734,413,5,224,13,0,30,34,419,9
08-06-2020,Jammu and Kashmir,33.7782,76.5762,4087,41,1216,620,0,90,55,452,83515
08-06-2020,Jharkhand,23.6102,85.2799,1099,7,490,99,0,17,599,799,573
08-06-2020,Karnataka,15.3173,75.7139,5452,61,2132,239,0,164,951337,162202,9375
08-06-2020,Kerala,10.8505,76.2711,1914,15,803,107,0,41,1817530,271826,251
08-06-2020,Ladakh,34.2996,78.2932,103,1,50,4,0,2,230861,178371,80570
08-06-2020,Madhya Pradesh,22.9734,78.6569,9401,412,6331,173,0,223,249838,41021,982
08-06-2020,Maharashtra,19.7515,75.7139,85975,3060,39314,3007,0,1924,1499795,97149,145
08-06-2020,Manipur,24.6637,93.9063,172,0,52,15,0,0,51382,2916,59
08-06-2020,Meghalaya,25.467,91.3662,36,1,13,3,0,0,18901,7511,73
08-06-2020,Mizoram,23.1645,92.9376,34,0,1,10,0,0,35716069,8895999,76591
08-06-2020,Nagaland,26.1584,94.5624,118,0,8,11,0,8,3068217,412048,2225
08-06-2020,Odisha,20.9517,85.0985,2856,9,1894,75,0,178,177885,35199,281
08-06-2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0,70885598,6199822,386179
08-06-2020,Punjab,31.1471,75.3412,2608,51,2106,93,0,14,185034905,4135885,58304
08-06-2020,Rajasthan,27.0238,74.2179,10599,240,7641,268,0,140,6838458,782869,60
08-06-2020,Sikkim,27.533,88.5122,7,0,0,0,0,0,233473,32488,582
08-06-2020,Tamil Nadu,11.1271,78.6569,31667,269,16999,1515,0,604,9775981,569758,5760
08-06-2020,Telengana,18.1124,79.0193,3650,137,1710,154,0,0,14051455,1899419,24466
08-06-2020,Tripura,23.9408,91.9882,800,0,192,53,0,19,669421,71497,4331
08-06-2020,Uttar Pradesh,26.8467,80.9462,10536,275,6185,803,0,537,13220483,,
08-06-2020,Uttarakhand,30.0668,79.0193,1355,13,528,52,0,105,33846023,3941350,143434
08-06-2020,West Bengal,22.9868,87.855,8187,396,3303,449,0,184,549217,56761,459
09-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,604310,25506,1283
09-06-2020,Andhra Pradesh,15.9129,79.74,4851,75,2745,143,0,63,893980,13664,336
09-06-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,0,0,0,2303690,59491,58
09-06-2020,Assam,26.2006,92.9376,2776,4,665,211,0,50,2705422,863665,20538
09-06-2020,Bihar,25.0961,85.3131,5202,31,2499,114,0,19,1767199,,
09-06-2020,Chandigarh,30.7333,76.7794,317,5,273,3,0,0,2026898,303026,608
09-06-2020,Chhattisgarh,21.2787,81.8661,1160,4,308,87,0,25,63776166,29718402,298772
09-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,2,0,0,103637,,
09-06-2020,Delhi,28.7041,77.1025,29943,874,11357,1007,0,358,717784,142788,1651
09-06-2020,Goa,15.2993,74.124,330,0,67,30,0,2,9924259,1014302,110157
09-06-2020,Gujarat,22.2587,71.1924,20545,1280,13956,475,0,321,248995,20439,32
09-06-2020,Haryana,29.0588,76.0856,4854,39,2134,406,0,0,345742,,
09-06-2020,Himachal Pradesh,31.1048,77.1734,421,5,227,8,0,3,400982,55613,91
09-06-2020,Jammu and Kashmir,33.7782,76.5762,4285,45,1324,198,0,108,2961934,133194,12
09-06-2020,Jharkhand,23.6102,85.2799,1256,7,519,157,0,29,1751774,117791,62
09-06-2020,Karnataka,15.3173,75.7139,5760,64,2519,308,0,387,61436458,3499564,281554
09-06-2020,Kerala,10.8505,76.2711,2005,16,814,91,0,11,30126,9829,51
09-06-2020,Ladakh,34.2996,78.2932,103,1,52,0,0,2,222773,8553,14997
09-06-2020,Madhya Pradesh,22.9734,78.6569,9638,414,6536,237,0,205,81294,6859,7677
09-06-2020,Maharashtra,19.7515,75.7139,88528,3169,40975,2553,0,1661,191341,4874,2347
09-06-2020,Manipur,24.6637,93.9063,272,0,58,100,0,6,1252808,74574,528
09-06-2020,Meghalaya,25.467,91.3662,36,1,13,0,0,0,37693651,3468131,79669
09-06-2020,Mizoram,23.1645,92.9376,42,0,1,8,0,0,44972952,,
09-06-2020,Nagaland,26.1584,94.5624,123,0,8,5,0,0,5375,82,0
09-06-2020,Odisha,20.9517,85.0985,2994,9,1993,138,0,99,160000000,210454,6141
09-06-2020,Puducherry,11.9416,79.8083,127,0,52,28,0,16,34675581,5928829,26666
09-06-2020,Punjab,31.1471,75.3412,2663,53,2128,55,0,22,,7933,7
09-06-2020,Rajasthan,27.0238,74.2179,10763,246,8004,164,0,363,347815,20178,3516
09-06-2020,Sikkim,27.533,88.5122,7,0,0,0,0,0,17469,5291,118
09-06-2020,Tamil Nadu,11.1271,78.6569,33229,286,17527,1562,0,528,4401922,841683,16037
09-06-2020,Telengana,18.1124,79.0193,3650,137,1710,0,0,0,1509861,81168,22
09-06-2020,Tripura,23.9408,91.9882,838,0,192,38,0,0,4838151,1111405,4115
09-06-2020,Uttar Pradesh,26.8467,80.9462,10947,283,6344,411,0,159,12920253,1095534,526
09-06-2020,Uttarakhand,30.0668,79.0193,1411,13,714,56,0,186,496693,42203,539
09-06-2020,West Bengal,22.9868,87.855,8613,405,3465,426,0,162,9477138,124370,352309
10-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,55323981,3871654,3948
10-06-2020,Andhra Pradesh,15.9129,79.74,5070,77,2802,219,0,57,846704,50930,34756
10-06-2020,Arunachal Pradesh,28.218,94.7278,57,0,1,6,0,0,127345763,2960386,9994
10-06-2020,Assam,26.2006,92.9376,2937,4,1085,161,0,420,305941,15427,15
10-06-2020,Bihar,25.0961,85.3131,5459,32,2864,257,0,365,194894,12323,299
10-06-2020,Chandigarh,30.7333,76.7794,323,5,286,6,0,13,3305829,575583,453
10-06-2020,Chhattisgarh,21.2787,81.8661,1240,6,386,80,0,78,2470170,,
10-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,0,0,0,3693367,442182,48850
10-06-2020,Delhi,28.7041,77.1025,31309,905,11861,1366,0,504,1950448,150662,7298
10-06-2020,Goa,15.2993,74.124,359,0,67,29,0,0,317211,15701,26
10-06-2020,Gujarat,22.2587,71.1924,21014,1313,14365,469,0,409,23693,9632,10
10-06-2020,Haryana,29.0588,76.0856,5209,45,2134,355,0,0,3345340,514836,56530
10-06-2020,Himachal Pradesh,31.1048,77.1734,445,5,249,24,0,22,4836364,455757,7670
10-06-2020,Jammu and Kashmir,33.7782,76.5762,4346,48,1506,61,0,182,778000,7693,26937
10-06-2020,Jharkhand,23.6102,85.2799,1411,8,559,155,0,40,8632,,
10-06-2020,Karnataka,15.3173,75.7139,5921,66,2604,161,0,85,517703,62875,1036
10-06-2020,Kerala,10.8505,76.2711,2096,16,848,91,0,34,10832080,,
10-06-2020,Ladakh,34.2996,78.2932,108,1,52,5,0,0,271490188,28156674,856871
10-06-2020,Madhya Pradesh,22.9734,78.6569,9849,420,6729,211,0,193,631628,11254,70133
10-06-2020,Maharashtra,19.7515,75.7139,90787,3289,42638,2259,0,1663,,,
10-06-2020,Manipur,24.6637,93.9063,304,0,61,32,0,3,1594523,47297,7
10-06-2020,Meghalaya,25.467,91.3662,43,1,13,7,0,0,155686,11591,43
10-06-2020,Mizoram,23.1645,92.9376,88,0,1,46,0,0,16920079,1637293,1117
10-06-2020,Nagaland,26.1584,94.5624,127,0,10,4,0,2,122332384,23956700,1685607
10-06-2020,Odisha,20.9517,85.0985,3140,9,2133,146,0,140,2442206,159788,47
10-06-2020,Puducherry,11.9416,79.8083,127,0,52,0,0,0,534283,16579,1448
10-06-2020,Punjab,31.1471,75.3412,2719,55,2167,56,0,39,81233888,3306014,57014
10-06-2020,Rajasthan,27.0238,74.2179,11245,255,8328,482,0,324,164926,2761,9189
10-06-2020,Sikkim,27.533,88.5122,13,0,0,6,0,0,157363,14634,1489
10-06-2020,Tamil Nadu,11.1271,78.6569,34914,307,18325,1685,0,798,938039,2250,137026
10-06-2020,Telengana,18.1124,79.0193,3920,148,1809,270,0,99,4543522,831794,2291
10-06-2020,Tripura,23.9408,91.9882,864,1,192,26,0,0,136655,8010,41
10-06-2020,Uttar Pradesh,26.8467,80.9462,11335,301,6669,388,0,325,660107,36113,42
10-06-2020,Uttarakhand,30.0668,79.0193,1537,13,755,126,0,41,610906,62301,275
10-06-2020,West Bengal,22.9868,87.855,8985,415,3620,372,0,155,132422,29605,273
11-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,34,0,33,1,0,0,,29,0
11-06-2020,Andhra Pradesh,15.9129,79.74,5269,78,2899,199,0,97,1365056,132358,281136
11-06-2020,Arunachal Pradesh,28.218,94.7278,57,0,2,0,0,1,11394556,1821435,42170
11-06-2020,Assam,26.2006,92.9376,3092,4,1249,155,0,164,2264004,,
11-06-2020,Bihar,25.0961,85.3131,5710,33,3071,251,0,207,843836914,42579693,17692
11-06-2020,Chandigarh,30.7333,76.7794,327,5,286,4,0,0,97245391,5889534,4784
11-06-2020,Chhattisgarh,21.2787,81.8661,1262,6,402,22,0,16,51771715,7020835,65992
11-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,28,0,2,6,0,0,18529376,2299985,1257
11-06-2020,Delhi,28.7041,77.1025,32810,984,12245,1501,0,384,12144747,1499879,28369
11-06-2020,Goa,15.2993,74.124,387,0,67,28,0,0,150753,26794,1517
11-06-2020,Gujarat,22.2587,71.1924,21521,1347,14735,507,0,370,41373364,4081150,14894
11-06-2020,Haryana,29.0588,76.0856,5579,52,2188,370,0,54,217853667,15894511,998118
11-06-2020,Himachal Pradesh,31.1048,77.1734,451,6,254,6,0,5,1031235,84883,44102
11-06-2020,Jammu and Kashmir,33.7782,76.5762,4507,51,1671,161,0,165,50444181,7951587,356585
11-06-2020,Jharkhand,23.6102,85.2799,1489,8,592,78,0,33,16670254,1678941,1227
11-06-2020,Karnataka,15.3173,75.7139,6041,69,2862,120,0,258,11575012,1291669,306
11-06-2020,Kerala,10.8505,76.2711,2161,18,905,65,0,57,3630986,318142,235
11-06-2020,Ladakh,34.2996,78.2932,115,1,52,7,0,0,,2602,478
11-06-2020,Madhya Pradesh,22.9734,78.6569,10049,427,6892,200,0,163,8071763,629114,405
11-06-2020,Maharashtra,19.7515,75.7139,94041,3438,44517,3254,0,1879,1907195,196406,1596
11-06-2020,Manipur,24.6637,93.9063,311,0,63,7,0,2,1232128,,
11-06-2020,Meghalaya,25.467,91.3662,44,1,13,1,0,0,7217715,816253,3648
11-06-2020,Mizoram,23.1645,92.9376,93,0,1,5,0,0,4795578,1084853,2696
11-06-2020,Nagaland,26.1584,94.5624,128,0,22,1,0,12,431221,24155,8058
11-06-2020,Odisha,20.9517,85.0985,3250,9,2282,110,0,149,139824,5747,1410
11-06-2020,Puducherry,11.9416,79.8083,127,0,53,0,0,1,2477219,490973,4501
11-06-2020,Punjab,31.1471,75.3412,2805,55,2232,86,0,65,102174,17192,71
11-06-2020,Rajasthan,27.0238,74.2179,11600,259,8569,355,0,241,9954903,1032609,18883
11-06-2020,Sikkim,27.533,88.5122,13,0,0,0,0,0,4248188,235939,7170
11-06-2020,Tamil Nadu,11.1271,78.6569,36841,326,19333,1927,0,1008,2034606,300761,634
11-06-2020,Telengana,18.1124,79.0193,4111,156,1817,191,0,8,430995,59370,3473
11-06-2020,Tripura,23.9408,91.9882,895,1,239,31,0,47,578807,82703,548
11-06-2020,Uttar Pradesh,26.8467,80.9462,11610,321,6871,275,0,202,59274648,4409159,31102
11-06-2020,Uttarakhand,30.0668,79.0193,1562,15,831,25,0,76,2213831,163687,15498
11-06-2020,West Bengal,22.9868,87.855,9328,432,3779,343,0,159,675008,30088,182
12-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,4,0,0,1904970,90076,2719
12-06-2020,Andhra Pradesh,15.9129,79.74,5429,80,3048,160,0,149,,14,3
12-06-2020,Arunachal Pradesh,28.218,94.7278,61,0,4,4,0,2,828928,104,152223
12-06-2020,Assam,26.2006,92.9376,3319,6,1432,227,0,183,816126,57708,150
12-06-2020,Bihar,25.0961,85.3131,5983,36,3266,273,0,195,358675,36183,664
12-06-2020,Chandigarh,30.7333,76.7794,332,5,286,5,0,0,176919,2964,34212
12-06-2020,Chhattisgarh,21.2787,81.8661,1398,6,447,136,0,45,15855490,5044893,376294
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,0,2,2,0,0,,1,6
12-06-2020,Delhi,28.7041,77.1025,34687,1085,12731,1877,0,486,3216305,504142,1355
12-06-2020,Goa,15.2993,74.124,417,0,67,30,0,0,54960,11866,84
12-06-2020,Gujarat,22.2587,71.1924,22032,1385,15101,511,0,366,4030048,313256,154450
12-06-2020,Haryana,29.0588,76.0856,5968,64,2260,389,0,72,2465201,232955,603
12-06-2020,Himachal Pradesh,31.1048,77.1734,470,6,280,19,0,26,11238,390,355
12-06-2020,Jammu and Kashmir,33.7782,76.5762,4574,52,1820,67,0,149,11237010,1149054,670
12-06-2020,Jharkhand,23.6102,85.2799,1599,8,630,110,0,38,1319772,223190,102
12-06-2020,Karnataka,15.3173,75.7139,6245,72,2977,204,0,115,8083326,592089,1617
12-06-2020,Kerala,10.8505,76.2711,2244,18,968,83,0,63,1018783,153662,2384
12-06-2020,Ladakh,34.2996,78.2932,135,1,54,20,0,2,,5,3
12-06-2020,Madhya Pradesh,22.9734,78.6569,10241,431,7042,192,0,150,5669140,966904,142
12-06-2020,Maharashtra,19.7515,75.7139,97648,3590,46078,3607,0,1561,21107399,7989151,55673
12-06-2020,Manipur,24.6637,93.9063,366,0,73,55,0,10,98964,60339,398
12-06-2020,Meghalaya,25.467,91.3662,44,1,18,0,0,5,7127584,989005,53755
12-06-2020,Mizoram,23.1645,92.9376,102,0,1,9,0,0,,4225,14041
12-06-2020,Nagaland,26.1584,94.5624,128,0,22,0,0,0,253043,8579,124
12-06-2020,Odisha,20.9517,85.0985,3386,9,2354,136,0,72,5114703,249943,2773
12-06-2020,Puducherry,11.9416,79.8083,157,2,67,30,0,14,,9,0
12-06-2020,Punjab,31.1471,75.3412,2887,59,2259,82,0,27,11002430,,
12-06-2020,Rajasthan,27.0238,74.2179,11838,265,8775,238,0,206,25000000,384592,556
12-06-2020,Sikkim,27.533,88.5122,14,0,2,1,0,2,28350449,1494141,4732
12-06-2020,Tamil Nadu,11.1271,78.6569,38716,349,20705,1875,0,1372,49264,4166,707
12-06-2020,Telangana,18.1124,79.0193,4320,165,1993,0,0,0,6019923,773421,24653
12-06-2020,Tripura,23.9408,91.9882,913,1,278,18,0,39,249149,43200,25
12-06-2020,Uttar Pradesh,26.8467,80.9462,12088,345,7292,478,0,421,2633737,624673,6173
12-06-2020,Uttarakhand,30.0668,79.0193,1643,15,842,81,0,11,30226868,,
12-06-2020,West Bengal,22.9868,87.855,9768,442,3988,440,0,209,29827732,3624459,3008
13-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,0,0,0,36224215,5335112,552117
13-06-2020,Andhra Pradesh,15.9129,79.74,5680,80,3105,251,0,57,41903714,,
13-06-2020,Arunachal Pradesh,28.218,94.7278,67,0,4,6,0,0,3487616,364474,1028
13-06-2020,Assam,26.2006,92.9376,3498,8,1537,179,0,105,1603660,395430,9788
13-06-2020,Bihar,25.0961,85.3131,6103,36,3587,120,0,321,22954921,,
13-06-2020,Chandigarh,30.7333,76.7794,334,5,286,2,0,0,273400000,17647179,235444
13-06-2020,Chhattisgarh,21.2787,81.8661,1429,6,550,31,0,103,5343203,45522,82926
13-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,0,2,0,0,0,78646,,
13-06-2020,Delhi,28.7041,77.1025,36824,1214,13398,2137,0,667,,2,0
13-06-2020,Goa,15.2993,74.124,463,0,69,46,0,2,70707,5547,15
13-06-2020,Gujarat,22.2587,71.1924,22527,1415,15493,495,0,392,143281,23277,622
13-06-2020,Haryana,29.0588,76.0856,6334,70,2475,366,0,215,112382,1399,9140
13-06-2020,Himachal Pradesh,31.1048,77.1734,486,6,297,16,0,17,23687,2449,289
13-06-2020,Jammu and Kashmir,33.7782,76.5762,4730,53,2086,156,0,266,99138,6641,52
13-06-2020,Jharkhand,23.6102,85.2799,1617,8,672,18,0,42,85921,1605,9684
13-06-2020,Karnataka,15.3173,75.7139,6516,79,3440,271,0,463,152231,16454,283
13-06-2020,Kerala,10.8505,76.2711,2322,19,1000,78,0,32,29036,5891,6
13-06-2020,Ladakh,34.2996,78.2932,239,1,62,104,0,8,42144668,743921,6189
13-06-2020,Madhya Pradesh,22.9734,78.6569,10443,440,7201,202,0,159,1081824,84059,14
13-06-2020,Maharashtra,19.7515,75.7139,101141,3717,47796,3493,0,1718,9596815,1988209,8578
13-06-2020,Manipur,24.6637,93.9063,385,0,77,19,0,4,,42553,515
13-06-2020,Meghalaya,25.467,91.3662,44,1,22,0,0,4,259958,,
13-06-2020,Mizoram,23.1645,92.9376,104,0,1,2,0,0,23767171,1162140,76731
13-06-2020,Nagaland,26.1584,94.5624,156,0,49,28,0,27,62056,9985,52
13-06-2020,Odisha,20.9517,85.0985,3498,10,2474,112,0,120,7127129,1761664,5388
13-06-2020,Puducherry,11.9416,79.8083,157,2,67,0,0,0,2656926,1003559,9287
13-06-2020,Punjab,31.1471,75.3412,2986,63,2282,99,0,23,5117,16357,1671
13-06-2020,Rajasthan,27.0238,74.2179,12068,272,8898,230,0,123,400466,13182,11986
13-06-2020,Sikkim,27.533,88.5122,63,0,2,49,0,0,24841314,3708347,78349
13-06-2020,Tamil Nadu,11.1271,78.6569,40698,367,22047,1982,0,1342,15804065,,
13-06-2020,Telangana,18.1124,79.0193,4484,174,2278,164,0,285,389677,13514,3873
13-06-2020,Tripura,23.9408,91.9882,961,1,278,48,0,0,471036328,11548089,473589
13-06-2020,Uttar Pradesh,26.8467,80.9462,12616,365,7609,528,0,317,6486117,646921,239
13-06-2020,Uttarakhand,30.0668,79.0193,1724,21,947,81,0,105,3078533,576684,82
13-06-2020,West Bengal,22.9868,87.855,10244,451,4206,476,0,218,562941,,
14-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,0,0,0,236268,49455,29216
14-06-2020,Andhra Pradesh,15.9129,79.74,5965,82,3195,285,0,90,1021394,69549,747
14-06-2020,Arunachal Pradesh,28.218,94.7278,87,0,4,20,0,0,18553837,2477725,8305
14-06-2020,Assam,26.2006,92.9376,3718,8,1584,220,0,47,20927607,3551493,66506
14-06-2020,Bihar,25.0961,85.3131,6290,39,3956,187,0,369,146269,52479,240
14-06-2020,Chandigarh,30.7333,76.7794,345,5,286,11,0,0,16207475,60634,706841
14-06-2020,Chhattisgarh,21.2787,81.8661,1512,6,631,83,0,81,,17264,0
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,35,0,2,5,0,0,,,
14-06-2020,Delhi,28.7041,77.1025,38958,1271,14945,2134,0,1547,17270775,4273599,70772
14-06-2020,Goa,15.2993,74.124,523,0,70,60,0,1,264799,22746,12
14-06-2020,Gujarat,22.2587,71.1924,23038,1448,15883,511,0,390,735638,36727,23
14-06-2020,Haryana,29.0588,76.0856,6749,78,2803,415,0,328,518262,10110,928
14-06-2020,Himachal Pradesh,31.1048,77.1734,502,6,313,16,0,16,726218,141354,9418
14-06-2020,Jammu and Kashmir,33.7782,76.5762,4878,55,2269,148,0,183,4592916,,
14-06-2020,Jharkhand,23.6102,85.2799,1711,8,816,94,0,144,160622710,14951238,3040
14-06-2020,Karnataka,15.3173,75.7139,6824,81,3648,308,0,208,505354,5963,47
14-06-2020,Kerala,10.8505,76.2711,2407,19,1046,85,0,46,2612795,100205,60268
14-06-2020,Ladakh,34.2996,78.2932,437,1,68,198,0,6,519264096,21677896,305201
14-06-2020,Madhya Pradesh,22.9734,78.6569,10641,447,7377,198,0,176,19521252,,
14-06-2020,Maharashtra,19.7515,75.7139,104568,3830,49346,3427,0,1550,159103283,886128,14054
14-06-2020,Manipur,24.6637,93.9063,449,0,91,64,0,14,6114822,892434,2893
14-06-2020,Meghalaya,25.467,91.3662,44,1,22,0,0,0,1016882505,81244260,1938567
14-06-2020,Mizoram,23.1645,92.9376,107,0,1,3,0,0,1377915,236974,191
14-06-2020,Nagaland,26.1584,94.5624,163,0,76,7,0,27,24976,7974,469
14-06-2020,Odisha,20.9517,85.0985,3723,10,2594,225,0,120,3359014,516170,1040
14-06-2020,Puducherry,11.9416,79.8083,176,2,82,19,0,15,85811485,9355040,1298525
14-06-2020,Punjab,31.1471,75.3412,3063,65,2327,77,0,45,20508,438,9
14-06-2020,Rajasthan,27.0238,74.2179,12401,282,9337,333,0,439,,9,0
14-06-2020,Sikkim,27.533,88.5122,63,0,4,0,0,2,265253,9009,661
14-06-2020,Tamil Nadu,11.1271,78.6569,42687,397,23409,1989,0,1362,3452554,315997,611
14-06-2020,Telangana,18.1124,79.0193,4737,182,2352,253,0,74,2287793,242417,1307
14-06-2020,Tripura,23.9408,91.9882,1046,1,315,85,0,37,2287793,,
14-06-2020,Uttar Pradesh,26.8467,80.9462,13118,385,7875,502,0,266,856,4,1930
14-06-2020,Uttarakhand,30.0668,79.0193,1785,23,1077,61,0,130,974,88,8500
14-06-2020,West Bengal,22.9868,87.855,10698,463,4542,454,0,336,7877,755,15355
15-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,0,0,0,7377,0,6980
15-06-2020,Andhra Pradesh,15.9129,79.74,6163,84,3314,198,0,119,2516,83337,66
15-06-2020,Arunachal Pradesh,28.218,94.7278,91,0,7,4,0,3,18,80568,99
15-06-2020,Assam,26.2006,92.9376,4049,8,1960,331,0,376,34,419,9
15-06-2020,Bihar,25.0961,85.3131,6470,39,4170,180,0,214,55,452,83515
15-06-2020,Chandigarh,30.7333,76.7794,352,5,293,7,0,7,599,799,573
15-06-2020,Chhattisgarh,21.2787,81.8661,1662,8,763,150,0,132,967,9,33948
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,36,0,2,1,0,0,5615,2,6150
15-06-2020,Delhi,28.7041,77.1025,41182,1327,15823,2224,0,878,5636,1108,3275
15-06-2020,Goa,15.2993,74.124,564,0,74,41,0,4,5,9289,53549
15-06-2020,Gujarat,22.2587,71.1924,23544,1477,16325,506,0,442,38248,58,5
15-06-2020,Haryana,29.0588,76.0856,7208,88,3003,459,0,200,856,4,1930
15-06-2020,Himachal Pradesh,31.1048,77.1734,518,7,337,16,0,24,974,88,8500
15-06-2020,Jammu and Kashmir,33.7782,76.5762,5041,59,2389,163,0,120,7877,755,15355
15-06-2020,Jharkhand,23.6102,85.2799,1745,8,905,34,0,89,7377,0,6980
15-06-2020,Karnataka,15.3173,75.7139,7000,86,3955,176,0,307,2516,83337,66
15-06-2020,Kerala,10.8505,76.2711,2461,19,1102,54,0,56,18,80568,99
15-06-2020,Ladakh,34.2996,78.2932,549,1,80,112,0,12,34,419,9
15-06-2020,Madhya Pradesh,22.9734,78.6569,10802,459,7677,161,0,300,55,452,83515
15-06-2020,Maharashtra,19.7515,75.7139,107958,3950,50978,3390,0,1632,599,799,573
15-06-2020,Manipur,24.6637,93.9063,458,0,91,9,0,0,951337,162202,9375
15-06-2020,Meghalaya,25.467,91.3662,44,1,25,0,0,3,1817530,271826,251
15-06-2020,Mizoram,23.1645,92.9376,112,0,1,5,0,0,230861,178371,80570
15-06-2020,Nagaland,26.1584,94.5624,168,0,88,5,0,12,249838,41021,982
15-06-2020,Odisha,20.9517,85.0985,3909,11,2708,186,0,114,1499795,97149,145
15-06-2020,Puducherry,11.9416,79.8083,194,5,91,18,0,9,51382,2916,59
15-06-2020,Punjab,31.1471,75.3412,3140,67,2356,77,0,29,18901,7511,73
15-06-2020,Rajasthan,27.0238,74.2179,12694,292,9566,293,0,229,35716069,8895999,76591
15-06-2020,Sikkim,27.533,88.5122,68,0,4,5,0,0,3068217,412048,2225
15-06-2020,Tamil Nadu,11.1271,78.6569,44661,435,24547,1974,0,1138,177885,35199,281
15-06-2020,Telangana,18.1124,79.0193,4974,185,2377,237,0,25,70885598,6199822,386179
