Date,High,Low,Open,Close,Volume,Symbol
29-03-2022,230.89,225.29,226.07,229.86,31417900,Facebook
30-03-2022,231.15,226.71,228.91,227.85,25588000,Facebook
31-03-2022,228.49,222.26,228.45,222.36,24192300,Facebook
1/4/2022,227.28,222.7,224.55,224.85,19533300,Facebook
2/1/2020,1898.01,1864.15,1875,1898.01,4029000,Amazon
3/1/2020,1886.2,1864.5,1864.5,1874.97,3764400,Amazon
6/1/2020,1903.69,1860,1860,1902.88,4061800,Amazon
7/1/2020,1913.89,1892.04,1904.5,1906.86,4044900,Amazon
8/1/2020,1911,1886.44,1898.04,1891.97,3508000,Amazon
9/1/2020,1917.82,1895.8,1909.89,1901.05,3167300,Amazon
10/1/2020,1906.94,1880,1905.37,1883.16,2853700,Amazon
13-01-2020,1898,1880.8,1891.31,1891.3,2780800,Amazon
14-01-2020,1887.11,1858.55,1885.88,1869.44,3440900,Amazon
15-01-2020,1878.86,1855.09,1872.25,1862.02,2896600,Amazon
16-01-2020,1885.59,1866.02,1882.99,1877.94,2659500,Amazon
17-01-2020,1886.64,1857.25,1885.89,1864.72,3997300,Amazon
21-01-2020,1894.27,1860,1865,1892,3707800,Amazon
22-01-2020,1902.5,1883.34,1896.09,1887.46,3216300,Amazon
23-01-2020,1889.98,1872.76,1885.11,1884.58,2484600,Amazon
24-01-2020,1894.99,1847.44,1891.37,1861.64,3766200,Amazon
27-01-2020,1841,1815.34,1820,1828.34,3528500,Amazon
28-01-2020,1858.11,1830.02,1840.5,1853.25,2808000,Amazon
29-01-2020,1874.75,1855.02,1864,1858,2088000,Amazon
30-01-2020,1872.87,1850.61,1858,1870.68,6327400,Amazon
31-01-2020,2055.72,2002.27,2051.47,2008.72,15567300,Amazon
3/2/2020,2048.5,2000.25,2010.6,2004.2,5891700,Amazon
4/2/2020,2059.8,2015.37,2029.88,2049.67,5289300,Amazon
5/2/2020,2071.02,2032,2071.02,2039.87,4376200,Amazon
6/2/2020,2056.3,2024.8,2041.02,2050.23,3183000,Amazon
7/2/2020,2098.53,2038.1,2041.99,2079.28,5095300,Amazon
10/2/2020,2135.6,2084.96,2085.01,2133.91,5056200,Amazon
11/2/2020,2185.95,2136,2150.9,2150.8,5746000,Amazon
12/2/2020,2180.25,2155.29,2163.2,2160,3334300,Amazon
13-02-2020,2170.28,2142,2144.99,2149.87,3031800,Amazon
14-02-2020,2159.04,2125.89,2155.68,2134.87,2606200,Amazon
18-02-2020,2166.07,2124.11,2125.02,2155.67,2945600,Amazon
19-02-2020,2185.1,2161.12,2167.8,2170.22,2561200,Amazon
20-02-2020,2176.79,2127.45,2173.07,2153.1,3131300,Amazon
21-02-2020,2144.55,2088,2142.15,2095.97,4646300,Amazon
24-02-2020,2039.3,1987.97,2003.18,2009.29,6547000,Amazon
25-02-2020,2034.6,1958.42,2026.42,1972.74,6219100,Amazon
26-02-2020,2014.67,1960.45,1970.28,1979.59,5224600,Amazon
27-02-2020,1975,1882.76,1934.38,1884.3,8144000,Amazon
28-02-2020,1889.76,1811.13,1814.63,1883.75,9481000,Amazon
2/3/2020,1954.51,1870,1906.49,1953.95,6761700,Amazon
3/3/2020,1996.33,1888.09,1975.37,1908.99,7534500,Amazon
4/3/2020,1978,1922,1946.57,1975.83,4772900,Amazon
5/3/2020,1960.72,1910,1933,1924.03,4748200,Amazon
6/3/2020,1910.87,1869.5,1875,1901.09,5273600,Amazon
9/3/2020,1862.77,1761.29,1773.86,1800.61,7813200,Amazon
10/3/2020,1894.27,1818.17,1870.88,1891.82,7133300,Amazon
11/3/2020,1871.32,1801.5,1857.85,1820.86,5624800,Amazon
12/3/2020,1765,1675,1721.98,1676.61,11346200,Amazon
13-03-2020,1786.31,1680.62,1755,1785,8809700,Amazon
16-03-2020,1759.45,1626.03,1641.51,1689.15,8917300,Amazon
17-03-2020,1857.78,1689.24,1775.47,1807.84,10917100,Amazon
18-03-2020,1841.66,1745,1750,1830,9645200,Amazon
19-03-2020,1945,1832.65,1860,1880.93,10399900,Amazon
20-03-2020,1957,1820.73,1926.31,1846.09,9817900,Amazon
23-03-2020,1919.4,1812,1827.75,1902.83,7808500,Amazon
24-03-2020,1955,1900.34,1951.5,1940.1,7147100,Amazon
25-03-2020,1950.26,1885.78,1920.69,1885.84,6479100,Amazon
26-03-2020,1956.49,1889.29,1902,1955.49,6221300,Amazon
27-03-2020,1939.79,1899.92,1930.86,1900.1,5387900,Amazon
30-03-2020,1973.63,1912.34,1922.83,1963.95,6126100,Amazon
31-03-2020,1993.02,1944.01,1964.35,1949.72,5123600,Amazon
1/4/2020,1944.96,1893,1932.97,1907.7,4121900,Amazon
2/4/2020,1927.53,1890,1901.64,1918.83,4336000,Amazon
3/4/2020,1926.33,1889.15,1911.15,1906.59,3609900,Amazon
6/4/2020,1998.52,1930.02,1936,1997.59,5773200,Amazon
7/4/2020,2035.72,1997.62,2017.11,2011.6,5114000,Amazon
8/4/2020,2044,2011.15,2021,2043,3977300,Amazon
9/4/2020,2053,2017.66,2044.3,2042.76,4646500,Amazon
13-04-2020,2180,2038,2040,2168.87,6716700,Amazon
14-04-2020,2292,2186.21,2200.47,2283.32,8087200,Amazon
15-04-2020,2333.37,2245,2257.68,2307.68,6866600,Amazon
16-04-2020,2461,2335,2346,2408.19,12038200,Amazon
17-04-2020,2400,2316.02,2372.33,2375,7930000,Amazon
20-04-2020,2444.98,2386.05,2389.95,2393.61,5770700,Amazon
21-04-2020,2428.31,2279.66,2416.61,2328.12,7476700,Amazon
22-04-2020,2394,2351,2369,2363.49,4212200,Amazon
23-04-2020,2424.22,2382.08,2399.98,2399.45,5066600,Amazon
24-04-2020,2420.43,2382,2417,2410.22,3824900,Amazon
27-04-2020,2444.88,2363,2443.2,2376,5645600,Amazon
28-04-2020,2373.5,2306,2372.1,2314.08,5269400,Amazon
29-04-2020,2391.89,2310,2330.01,2372.71,4591600,Amazon
30-04-2020,2475,2396.01,2419.84,2474,9534600,Amazon
1/5/2020,2362.44,2258.19,2336.8,2286.04,9772600,Amazon
4/5/2020,2326.98,2256.38,2256.38,2315.99,4865900,Amazon
5/5/2020,2351,2307.13,2340,2317.8,3242500,Amazon
6/5/2020,2357.45,2320,2329.44,2351.26,3117800,Amazon
7/5/2020,2376,2343.11,2374.78,2367.61,3396400,Amazon
8/5/2020,2387.24,2357,2372.14,2379.61,3206600,Amazon
11/5/2020,2419.67,2372.11,2374.7,2409,3259200,Amazon
12/5/2020,2419,2355,2411.85,2356.95,3074900,Amazon
13-05-2020,2407.7,2337.8,2366.8,2367.92,4782900,Amazon
14-05-2020,2391.37,2353.21,2361.01,2388.85,3648100,Amazon
15-05-2020,2411,2356.37,2368.52,2409.78,4235000,Amazon
18-05-2020,2433,2384.01,2404.35,2426.26,4357200,Amazon
19-05-2020,2485,2428.97,2429.83,2449.33,4320500,Amazon
20-05-2020,2500.01,2467.27,2477.87,2497.94,3998100,Amazon
21-05-2020,2525.45,2442.54,2500,2446.74,5114400,Amazon
22-05-2020,2469.85,2430.13,2455.01,2436.88,2867100,Amazon
26-05-2020,2462,2414.06,2458,2421.86,3568200,Amazon
27-05-2020,2413.58,2330,2404.99,2410.39,5056900,Amazon
28-05-2020,2436.97,2378.23,2384.33,2401.1,3190200,Amazon
29-05-2020,2442.37,2398.2,2415.94,2442.37,3509900,Amazon
1/6/2020,2476.93,2444.17,2448,2471.04,2928900,Amazon
2/6/2020,2473.53,2445.31,2467,2472.41,2529900,Amazon
3/6/2020,2488,2461.17,2468.01,2478.4,2671000,Amazon
4/6/2020,2507.54,2450.01,2477.43,2460.6,2948700,Amazon
5/6/2020,2488.65,2437.13,2444.51,2483,3306400,Amazon
8/6/2020,2530,2487.34,2500.2,2524.06,3970700,Amazon
9/6/2020,2626.43,2525,2529.44,2600.86,5176000,Amazon
10/6/2020,2722.35,2626.26,2645,2647.45,4946000,Amazon
11/6/2020,2671.38,2536.23,2603.5,2557.96,5800100,Amazon
12/6/2020,2621.48,2503.35,2601.21,2545.02,5436100,Amazon
15-06-2020,2584,2508,2526.6,2572.68,3865100,Amazon
16-06-2020,2620,2576,2620,2615.27,3585600,Amazon
17-06-2020,2655,2631.82,2647.5,2640.98,2959300,Amazon
18-06-2020,2659.64,2636.11,2647.01,2653.98,2487800,Amazon
19-06-2020,2697.43,2659,2678.08,2675.01,5777000,Amazon
22-06-2020,2715,2669,2684.5,2713.82,3208800,Amazon
23-06-2020,2783.11,2718.04,2726.02,2764.41,4231700,Amazon
24-06-2020,2796,2721,2780,2734.4,4526600,Amazon
25-06-2020,2756.23,2712.14,2739.55,2754.58,2968700,Amazon
26-06-2020,2782.57,2688,2775.06,2692.87,6500800,Amazon
29-06-2020,2696.8,2630.08,2690.01,2680.38,4223400,Amazon
30-06-2020,2769.63,2675.03,2685.07,2758.82,3769700,Amazon
1/7/2020,2895,2754,2757.99,2878.7,6363400,Amazon
2/7/2020,2955.56,2871.1,2912.01,2890.3,6593400,Amazon
6/7/2020,3059.88,2930,2934.97,3057.04,6880600,Amazon
7/7/2020,3069.55,2990,3058.55,3000.12,5257500,Amazon
8/7/2020,3083.97,3012.43,3022.61,3081.11,5037600,Amazon
9/7/2020,3193.88,3074,3115.99,3182.63,6388700,Amazon
10/7/2020,3215,3135.7,3191.76,3200,5486000,Amazon
13-07-2020,3344.29,3068.39,3251.06,3104,7720400,Amazon
14-07-2020,3127.38,2950,3089,3084,7231900,Amazon
15-07-2020,3098.35,2973.18,3080.23,3008.87,5788900,Amazon
16-07-2020,3032,2918.23,2971.06,2999.9,6394200,Amazon
17-07-2020,3024,2948.45,3009,2961.97,4761300,Amazon
20-07-2020,3201.36,2994.02,3000.2,3196.84,7598200,Amazon
21-07-2020,3240.58,3105.72,3232.49,3138.29,6121300,Amazon
22-07-2020,3150,3065.26,3125,3099.91,4104200,Amazon
23-07-2020,3098.27,2970,3098.27,2986.55,5656900,Amazon
24-07-2020,3031.58,2888,2930,3008.91,5632400,Amazon
27-07-2020,3098,3015.77,3062,3055.21,4170500,Amazon
28-07-2020,3077.09,2995.76,3054.27,3000.33,3126700,Amazon
29-07-2020,3039.16,2996.77,3030.99,3033.53,2974100,Amazon
30-07-2020,3092,3005,3014,3051.88,6128300,Amazon
31-07-2020,3246.82,3151,3244,3164.68,8085500,Amazon
3/8/2020,3184,3104,3180.51,3111.89,5074700,Amazon
4/8/2020,3167.24,3101.21,3101.21,3138.83,4694300,Amazon
5/8/2020,3213.59,3127.3,3143.77,3205.03,3916500,Amazon
6/8/2020,3247.47,3165.43,3194.36,3225,3940600,Amazon
7/8/2020,3240.81,3140.67,3224.01,3167.46,3936100,Amazon
10/8/2020,3172.51,3101.52,3170.31,3148.16,3167300,Amazon
11/8/2020,3159.22,3073,3113.2,3080.67,3718100,Amazon
12/8/2020,3174.39,3101.42,3108,3162.24,3522100,Amazon
13-08-2020,3217.52,3155,3182.99,3161.02,3149000,Amazon
14-08-2020,3178.24,3120,3178.18,3148.02,2751700,Amazon
17-08-2020,3194.97,3154.18,3173.12,3182.41,2691200,Amazon
18-08-2020,3320,3205.82,3212,3312.49,5346000,Amazon
19-08-2020,3315.9,3256,3303.01,3260.48,4185100,Amazon
20-08-2020,3312.62,3238,3252,3297.37,3332500,Amazon
21-08-2020,3314.4,3275.39,3295,3284.72,3575900,Amazon
24-08-2020,3380.32,3257.56,3310.15,3307.46,4666300,Amazon
25-08-2020,3357.4,3267,3294.99,3346.49,3992800,Amazon
26-08-2020,3451.74,3344.57,3351.11,3441.85,6508700,Amazon
27-08-2020,3453,3378,3450.05,3400,4264800,Amazon
28-08-2020,3433.37,3386.5,3423,3401.8,2897000,Amazon
31-08-2020,3495,3405,3408.99,3450.96,4185900,Amazon
1/9/2020,3513.87,3467,3489.58,3499.12,3432200,Amazon
2/9/2020,3552.25,3486.69,3547,3531.45,3931500,Amazon
3/9/2020,3488.41,3303,3485,3368,8161100,Amazon
4/9/2020,3381.5,3111.13,3318,3294.62,8781800,Amazon
8/9/2020,3250.85,3130,3144,3149.84,6094200,Amazon
9/9/2020,3303.18,3185,3202.99,3268.61,5188700,Amazon
10/9/2020,3349.89,3170.55,3307.22,3175.11,5330700,Amazon
11/9/2020,3217.34,3083.98,3208.69,3116.22,5094000,Amazon
14-09-2020,3187.39,3096,3172.94,3102.97,4529600,Amazon
15-09-2020,3175.02,3108.92,3136.16,3156.13,4021500,Amazon
16-09-2020,3187.24,3074.15,3179.99,3078.1,4512200,Amazon
17-09-2020,3029.43,2972.55,3009.25,3008.73,6449100,Amazon
18-09-2020,3037.8,2905.54,3031.74,2954.91,8892600,Amazon
21-09-2020,2962,2871,2906.5,2960.47,6117900,Amazon
22-09-2020,3133.99,3000.2,3033.84,3128.99,6948800,Amazon
23-09-2020,3127,2992.38,3120.43,2999.86,5652700,Amazon
24-09-2020,3069.3,2965,2977.79,3019.79,5529400,Amazon
25-09-2020,3101.54,2999,3054.86,3095.13,4615200,Amazon
28-09-2020,3175.04,3117.17,3148.85,3174.05,4224200,Amazon
29-09-2020,3188.26,3132.54,3175.39,3144.88,3495800,Amazon
30-09-2020,3212.88,3133.99,3141.14,3148.73,4896100,Amazon
1/10/2020,3224,3172,3208,3221.26,4971900,Amazon
2/10/2020,3195.8,3123,3153.63,3125,5613100,Amazon
5/10/2020,3202.53,3140.85,3145.84,3199.2,3775300,Amazon
6/10/2020,3182,3090,3165,3099.96,5086900,Amazon
7/10/2020,3200,3132.39,3135,3195.69,4309400,Amazon
8/10/2020,3233.29,3174.99,3224.99,3190.55,3174100,Amazon
9/10/2020,3288.99,3197.83,3210,3286.65,4907900,Amazon
12/10/2020,3496.24,3339.55,3349.94,3442.93,8364200,Amazon
13-10-2020,3492.38,3424.22,3467.99,3443.63,5744700,Amazon
14-10-2020,3464.88,3340,3447,3363.71,5812700,Amazon
15-10-2020,3355.88,3280,3292.01,3338.65,5223400,Amazon
16-10-2020,3399.66,3160,3363.23,3272.71,6474400,Amazon
19-10-2020,3329,3192.74,3299.61,3207.21,5223600,Amazon
20-10-2020,3266,3192.01,3222.28,3217.01,4509700,Amazon
21-10-2020,3233.88,3160,3212.5,3184.94,4592700,Amazon
22-10-2020,3198.75,3121.94,3189.87,3176.4,4212000,Amazon
23-10-2020,3205.33,3140,3191,3204.4,3466700,Amazon
26-10-2020,3282.98,3153.3,3198.74,3207.04,5901200,Amazon
27-10-2020,3291.66,3211.3,3224.94,3286.33,4291000,Amazon
28-10-2020,3264.02,3162.47,3249.3,3162.78,5588300,Amazon
29-10-2020,3257.25,3164,3201.27,3211.01,6596500,Amazon
30-10-2020,3167,3019,3157.75,3036.15,8386400,Amazon
2/11/2020,3079.71,2950.12,3061.74,3004.48,7257400,Amazon
3/11/2020,3074.9,2980.98,3018.53,3048.41,4897900,Amazon
4/11/2020,3244.85,3139.73,3159.99,3241.16,6839000,Amazon
5/11/2020,3366.8,3288.88,3319.97,3322,5789300,Amazon
6/11/2020,3322,3232,3304.64,3311.37,4647300,Amazon
9/11/2020,3289,3112.11,3231.03,3143.74,7190400,Amazon
10/11/2020,3114,3019.48,3095.02,3035.02,6591000,Amazon
11/11/2020,3139.15,3050,3061.78,3137.39,4366900,Amazon
12/11/2020,3175.88,3086.05,3159.95,3110.28,4362000,Amazon
13-11-2020,3141.72,3085.39,3122,3128.81,3756200,Amazon
16-11-2020,3142.7,3072.69,3093.2,3131.06,3808700,Amazon
17-11-2020,3189.25,3135.26,3183.54,3135.66,3444700,Amazon
18-11-2020,3140,3105.1,3134,3105.46,2916800,Amazon
19-11-2020,3125,3080.92,3105.31,3117.02,3010300,Amazon
20-11-2020,3132.89,3098.05,3117.02,3099.4,3374400,Amazon
23-11-2020,3139.75,3065.46,3116.7,3098.39,4708900,Amazon
24-11-2020,3134.25,3086.26,3100.5,3118.06,3602100,Amazon
25-11-2020,3198,3140.26,3141.87,3185.07,3790400,Amazon
27-11-2020,3216.19,3190.05,3211.26,3195.34,2392900,Amazon
30-11-2020,3228.39,3125.55,3208.48,3168.04,4063900,Amazon
1/12/2020,3248.95,3157.18,3188.5,3220.08,4537000,Amazon
2/12/2020,3232,3173.26,3221.65,3203.53,3129300,Amazon
3/12/2020,3228.64,3181.31,3205.46,3186.73,2892000,Amazon
4/12/2020,3198.21,3158.76,3198.21,3162.58,2913600,Amazon
7/12/2020,3180.76,3141.69,3156.48,3158,2751300,Amazon
8/12/2020,3184.13,3120.02,3158.9,3177.29,3286300,Amazon
9/12/2020,3174.43,3088,3167.89,3104.2,4100800,Amazon
10/12/2020,3142.1,3076,3088.99,3101.49,3030200,Amazon
11/12/2020,3118.67,3072.82,3096.66,3116.42,3064700,Amazon
14-12-2020,3190.47,3126,3143,3156.97,4155800,Amazon
15-12-2020,3188.5,3130.49,3181.01,3165.12,3319500,Amazon
16-12-2020,3247,3163.68,3176.01,3240.96,4427600,Amazon
17-12-2020,3263.51,3221,3250,3236.08,3474300,Amazon
18-12-2020,3249.42,3171.6,3243.99,3201.65,5995700,Amazon
21-12-2020,3226.97,3166,3200.01,3206.18,3836800,Amazon
22-12-2020,3222,3180.08,3202.84,3206.52,2369400,Amazon
23-12-2020,3210.13,3184.17,3205,3185.27,2093800,Amazon
24-12-2020,3202,3169,3193.9,3172.69,1451900,Amazon
28-12-2020,3304,3172.69,3194,3283.96,5686800,Amazon
29-12-2020,3350.65,3281.22,3309.94,3322,4872900,Amazon
30-12-2020,3342.1,3282.47,3341,3285.85,3209300,Amazon
31-12-2020,3282.92,3241.2,3275,3256.93,2957200,Amazon
4/1/2021,3272,3144.02,3270,3186.63,4411400,Amazon
5/1/2021,3223.38,3165.06,3166.01,3218.51,2655500,Amazon
6/1/2021,3197.51,3131.16,3146.48,3138.38,4394800,Amazon
7/1/2021,3208.54,3155,3157,3162.16,3514500,Amazon
8/1/2021,3190.64,3142.2,3180,3182.7,3537700,Amazon
11/1/2021,3156.38,3110,3148.01,3114.21,3683400,Amazon
12/1/2021,3142.14,3086,3120,3120.83,3514600,Amazon
13-01-2021,3189.95,3122.08,3128.44,3165.89,3321200,Amazon
14-01-2021,3178,3120.59,3167.52,3127.47,3070900,Amazon
15-01-2021,3142.55,3095.17,3123.02,3104.25,4244000,Amazon
19-01-2021,3145,3096,3107,3120.76,3305100,Amazon
20-01-2021,3279.8,3175,3181.99,3263.38,5309800,Amazon
21-01-2021,3348.55,3289.57,3293,3306.99,4936100,Amazon
22-01-2021,3321.91,3283.16,3304.31,3292.23,2821900,Amazon
25-01-2021,3363.89,3243.15,3328.5,3294,3749800,Amazon
26-01-2021,3338,3282.87,3296.36,3326.13,2955200,Amazon
27-01-2021,3346.52,3207.08,3341.49,3232.58,4660200,Amazon
28-01-2021,3301.68,3228.69,3235.04,3237.62,3149200,Amazon
29-01-2021,3236.99,3184.55,3230,3206.2,4293600,Amazon
1/2/2021,3350.26,3235.03,3242.36,3342.88,4160200,Amazon
2/2/2021,3427.74,3361.13,3380,3380,7098600,Amazon
3/2/2021,3434,3308.62,3425.01,3312.53,7088800,Amazon
4/2/2021,3347,3277.75,3330,3331,3670700,Amazon
5/2/2021,3377,3302.71,3319,3352.15,3620800,Amazon
8/2/2021,3365,3304,3358.5,3322.94,3257400,Amazon
9/2/2021,3338,3297.84,3312.49,3305,2203500,Amazon
10/2/2021,3317.95,3254,3314,3286.58,3151600,Amazon
11/2/2021,3292,3248.06,3292,3262.13,2301400,Amazon
12/2/2021,3280.25,3233.31,3250,3277.71,2335300,Amazon
16-02-2021,3308.3,3253.59,3254.05,3268.95,2574700,Amazon
17-02-2021,3320.91,3259.5,3263.6,3308.64,3297500,Amazon
18-02-2021,3338,3273.94,3282.42,3328.23,3027400,Amazon
19-02-2021,3333.5,3245.75,3328.23,3249.9,4305200,Amazon
22-02-2021,3232.32,3172.26,3208.13,3180.74,3515700,Amazon
23-02-2021,3204.73,3093.6,3127.03,3194.5,4677200,Amazon
24-02-2021,3171.23,3125.38,3166.75,3159.53,3011300,Amazon
25-02-2021,3178.26,3047.76,3136.74,3057.16,4533800,Amazon
26-02-2021,3122.44,3036.7,3095.2,3092.93,4275900,Amazon
1/3/2021,3149.56,3097.99,3127.89,3146.14,2729100,Amazon
2/3/2021,3163.52,3087.12,3143.47,3094.53,2595800,Amazon
3/3/2021,3107.78,2995,3081.18,3005,3988700,Amazon
4/3/2021,3058.13,2945.43,3012,2977.57,5481600,Amazon
5/3/2021,3009,2881,3005,3000.46,5388600,Amazon
8/3/2021,3064.59,2951.31,3015,2951.95,4185000,Amazon
9/3/2021,3090.96,3005.15,3017.99,3062.85,4030000,Amazon
10/3/2021,3116.46,3030.05,3098.45,3057.64,3012500,Amazon
11/3/2021,3131.78,3082.93,3104.01,3113.59,2776400,Amazon
12/3/2021,3098.98,3045.5,3075,3089.49,2421900,Amazon
15-03-2021,3082.24,3032.09,3074.57,3081.68,2913600,Amazon
16-03-2021,3128.91,3075.86,3104.97,3091.86,2538800,Amazon
17-03-2021,3173.05,3070.22,3073.22,3135.73,3118600,Amazon
18-03-2021,3116.63,3025,3101,3027.99,3649600,Amazon
19-03-2021,3077.29,3016.63,3029.23,3074.96,4625400,Amazon
22-03-2021,3126.58,3060.05,3067.85,3110.87,2902200,Amazon
23-03-2021,3182,3120.85,3127,3137.5,3817300,Amazon
24-03-2021,3160.31,3085.15,3151.04,3087.07,2959000,Amazon
25-03-2021,3109.78,3037.14,3072.99,3046.26,3563500,Amazon
26-03-2021,3056.66,2996,3044.06,3052.03,3312900,Amazon
29-03-2021,3091.25,3028.45,3055.44,3075.73,2746000,Amazon
30-03-2021,3073,3034,3070.01,3055.29,2337600,Amazon
31-03-2021,3119.33,3062.5,3064.06,3094.08,3093900,Amazon
1/4/2021,3162.44,3115.55,3117.94,3161,2940300,Amazon
5/4/2021,3235.96,3161.24,3173,3226.73,3334900,Amazon
6/4/2021,3247.31,3217.04,3223.75,3223.82,2537800,Amazon
7/4/2021,3303.61,3223.65,3233.8,3279.39,3346200,Amazon
8/4/2021,3324.5,3292,3310.9,3299.3,2812100,Amazon
9/4/2021,3372.2,3288.9,3304.7,3372.2,4341500,Amazon
12/4/2021,3395.04,3351.15,3355.21,3379.39,3281800,Amazon
13-04-2021,3432,3395.63,3400.85,3400,3315800,Amazon
14-04-2021,3404.13,3326,3404.04,3333,3145200,Amazon
15-04-2021,3397,3352,3371,3379.09,3233600,Amazon
16-04-2021,3406.8,3355.59,3380,3399.44,3186000,Amazon
19-04-2021,3435.93,3360.16,3390.33,3372.01,2725400,Amazon
20-04-2021,3382.99,3316,3373.6,3334.69,2623000,Amazon
21-04-2021,3362.86,3303.81,3316,3362.02,2211200,Amazon
22-04-2021,3372.87,3301.45,3371.68,3309.04,2580600,Amazon
23-04-2021,3375,3308.5,3319.1,3340.88,3192800,Amazon
26-04-2021,3428.45,3330.94,3348,3409,4880700,Amazon
27-04-2021,3460,3398.01,3443.47,3417.43,3827100,Amazon
28-04-2021,3489.88,3425,3434.8,3458.5,4631900,Amazon
29-04-2021,3514.45,3435,3505.1,3471.31,7682400,Amazon
30-04-2021,3554,3462.5,3525.12,3467.42,7009300,Amazon
3/5/2021,3486.65,3372.7,3484.73,3386.49,5875500,Amazon
4/5/2021,3367.98,3272.13,3356.19,3311.87,5439400,Amazon
5/5/2021,3354.7,3264.36,3338.86,3270.54,3711300,Amazon
6/5/2021,3314.4,3247.2,3270,3306.37,4447700,Amazon
7/5/2021,3330.89,3289.07,3319.09,3291.61,4710300,Amazon
10/5/2021,3283,3190,3282.32,3190.49,5838600,Amazon
11/5/2021,3238,3127.37,3136.28,3223.91,4619800,Amazon
12/5/2021,3207.94,3133.1,3185,3151.94,4936400,Amazon
13-05-2021,3203.84,3133,3185.47,3161.47,3350900,Amazon
14-05-2021,3228.86,3183,3185.56,3222.9,3325000,Amazon
17-05-2021,3292.75,3234.59,3245.93,3270.39,3723900,Amazon
18-05-2021,3312,3230.37,3292.58,3232.28,2828400,Amazon
19-05-2021,3234.75,3184,3195,3231.8,2679700,Amazon
20-05-2021,3259.68,3236.18,3244.4,3247.68,2633200,Amazon
21-05-2021,3256.69,3197.01,3250,3203.08,4104900,Amazon
24-05-2021,3257.95,3210.5,3215.5,3244.99,2422800,Amazon
25-05-2021,3279.82,3213.76,3266.67,3259.05,3261100,Amazon
26-05-2021,3295.73,3258.51,3274.59,3265.16,2384000,Amazon
27-05-2021,3260.36,3230.04,3256,3230.11,2561200,Amazon
28-05-2021,3247.99,3219.7,3242,3223.07,2329800,Amazon
1/6/2021,3250.98,3209.06,3243.5,3218.65,2430000,Amazon
2/6/2021,3235,3208,3223.1,3233.99,2014500,Amazon
3/6/2021,3214.44,3184.03,3204.23,3187.01,2398300,Amazon
4/6/2021,3221,3198.81,3212,3206.22,2249700,Amazon
7/6/2021,3208,3172.2,3197.33,3198.01,2215800,Amazon
8/6/2021,3279.53,3218.01,3222.61,3264.11,3416700,Amazon
9/6/2021,3297.58,3270.7,3272.87,3281.15,2455500,Amazon
10/6/2021,3351,3281.15,3282.01,3349.65,3476500,Amazon
11/6/2021,3366.58,3333.45,3349.65,3346.83,2817400,Amazon
14-06-2021,3385,3335.5,3346.83,3383.87,2569700,Amazon
15-06-2021,3396.99,3363.11,3384,3383.13,2426200,Amazon
16-06-2021,3426.35,3360.53,3392,3415.25,4202800,Amazon
17-06-2021,3497.2,3401,3403.18,3489.24,5136500,Amazon
18-06-2021,3507,3473.71,3479.99,3486.9,5247700,Amazon
21-06-2021,3482,3434,3476.42,3453.96,3277100,Amazon
22-06-2021,3523.78,3456.09,3458.06,3505.44,3345100,Amazon
23-06-2021,3521,3483.2,3505,3503.82,2813300,Amazon
24-06-2021,3524.86,3430.85,3507.64,3449.08,3832000,Amazon
25-06-2021,3464.82,3394.18,3464,3401.46,3941000,Amazon
28-06-2021,3448,3413.51,3416,3443.89,2242800,Amazon
29-06-2021,3456.03,3423.03,3438.82,3448.14,2098400,Amazon
30-06-2021,3471.6,3435,3441.06,3440.16,2404000,Amazon
1/7/2021,3457,3409.42,3434.61,3432.97,2037100,Amazon
2/7/2021,3511.72,3436.92,3451.64,3510.98,3169400,Amazon
6/7/2021,3685.48,3529,3530.11,3675.74,6744800,Amazon
7/7/2021,3734.2,3678.91,3717.38,3696.58,5328100,Amazon
8/7/2021,3759.99,3621.12,3643.56,3731.41,5180600,Amazon
9/7/2021,3748,3693.4,3722.52,3719.34,3748200,Amazon
12/7/2021,3757.29,3696.79,3744,3718.55,2571600,Amazon
13-07-2021,3773.08,3671.32,3702.1,3677.36,3845900,Amazon
14-07-2021,3717.66,3660.83,3708.85,3681.68,3296600,Amazon
15-07-2021,3695.4,3620.92,3694.2,3631.2,3185300,Amazon
16-07-2021,3646.06,3570.46,3633.31,3573.63,4043700,Amazon
19-07-2021,3550.21,3499.16,3532.58,3549.59,3784600,Amazon
20-07-2021,3592,3518,3567.32,3573.19,3255700,Amazon
21-07-2021,3586.45,3543.64,3576.38,3585.2,2319000,Amazon
22-07-2021,3640.02,3582.27,3587.23,3638.03,3265400,Amazon
23-07-2021,3666.11,3622.04,3640,3656.64,2436300,Amazon
26-07-2021,3712.08,3647.25,3673.17,3699.82,2900100,Amazon
27-07-2021,3698.5,3586.15,3698.5,3626.39,4131900,Amazon
28-07-2021,3658.42,3601,3633.78,3630.32,2999400,Amazon
29-07-2021,3637.95,3580.01,3627.75,3599.92,5520000,Amazon
30-07-2021,3368.14,3306.98,3347.95,3327.59,9965600,Amazon
2/8/2021,3358.92,3317,3353.1,3331.48,3353900,Amazon
3/8/2021,3391,3299.77,3340.72,3366.24,4157300,Amazon
4/8/2021,3388.88,3345.56,3379.35,3354.72,2183900,Amazon
5/8/2021,3389,3340.92,3356.22,3375.99,2433500,Amazon
6/8/2021,3375,3329.04,3375,3344.94,2637600,Amazon
