Date,Open,High,Low,Close,Volume,Symbol
18/02/2020,116.3300018,120.4700012,116.1200027,119.9700012,1065900,SGEN
19/02/2020,121,121.7399979,119.6100006,119.8899994,663800,SGEN
20/02/2020,119.4899979,119.9100037,115.6600037,118.3300018,883500,SGEN
21/02/2020,118.3399963,119.8199997,116.5500031,117,898600,SGEN
24/02/2020,115.25,117.8099976,110.7699966,116,1466100,SGEN
25/02/2020,116.0500031,116.8000031,111.5199966,112.3799973,1073000,SGEN
26/02/2020,113.6900024,116.8099976,110.8799973,112.1100006,1416500,SGEN
27/02/2020,111.3600006,113.0599976,106.3099976,108.3099976,1258700,SGEN
28/02/2020,104.5199966,114.2399979,104.5100021,113.8600006,1244300,SGEN
2/3/2020,108.1699982,111.9599991,102.0299988,111.8799973,3334100,SGEN
3/3/2020,110.9100037,112.2200012,106.5699997,107.4000015,1089200,SGEN
4/3/2020,109.9199982,115.9800034,109,115.9800034,1068500,SGEN
5/3/2020,112.8899994,119.6900024,111.75,118.8099976,1125100,SGEN
6/3/2020,114.7399979,116.4700012,111.9000015,114.8700027,1011300,SGEN
9/3/2020,108.8799973,113.25,105.0100021,106.7200012,1282600,SGEN
10/3/2020,108.6900024,108.9800034,102.6500015,107.4400024,1732400,SGEN
11/3/2020,104.9100037,107.6699982,103.5400009,104.5100021,1409500,SGEN
12/3/2020,95,106.8000031,93,97.01000214,1568400,SGEN
13/03/2020,101.0100021,103.4499969,91,102.7200012,2042000,SGEN
16/03/2020,95.33000183,101.1999969,90.56999969,95.75,1821700,SGEN
17/03/2020,97.97000122,101.6100006,95.18000031,100.7300034,1674700,SGEN
18/03/2020,96.87999725,103.6500015,91.75,95.84999847,1314300,SGEN
19/03/2020,96.05999756,103.8600006,94.31999969,100.0100021,1036500,SGEN
20/03/2020,100.0100021,106.5699997,99.30000305,99.86000061,2649000,SGEN
23/03/2020,101.75,103.3700027,94.34999847,99.26999664,1294900,SGEN
24/03/2020,102.6500015,105,97.5,101.8700027,1548600,SGEN
25/03/2020,100.9000015,107.8399963,98.5,105.4599991,1206200,SGEN
26/03/2020,105.5199966,116.2900009,104.5,116.1399994,1326500,SGEN
27/03/2020,113.7699966,115.9499969,108.2300034,109.2699966,1004100,SGEN
30/03/2020,110.6100006,115.6900024,110.6100006,115.2900009,750400,SGEN
31/03/2020,114.8700027,117.9800034,113,115.3799973,1410500,SGEN
1/4/2020,111.6299973,114.9300003,110.4000015,111.2399979,829000,SGEN
2/4/2020,109.4000015,119,109.4000015,118.6699982,1310900,SGEN
3/4/2020,117.25,119.4400024,115.9400024,116.5100021,760600,SGEN
6/4/2020,121.6600037,124.7600021,118.4300003,124.4700012,1182300,SGEN
7/4/2020,126.1600037,128,120.6600037,121.8700027,970600,SGEN
8/4/2020,122.5199966,122.5199966,118.5100021,119.6800003,1219300,SGEN
9/4/2020,119,121.5899963,117.9899979,120.3199997,805900,SGEN
13/04/2020,119.8099976,121.1399994,117.9100037,120.1299973,491400,SGEN
14/04/2020,123.0400009,124.4899979,118.2799988,123.7900009,970600,SGEN
15/04/2020,124.0899963,126.9800034,121.9499969,125.0400009,756300,SGEN
16/04/2020,127,133.9900055,126.5500031,133.3999939,1377900,SGEN
17/04/2020,135.75,136.9700012,131.7400055,136.8699951,1164100,SGEN
20/04/2020,138.9400024,145.9100037,137.5,142.5500031,1127300,SGEN
21/04/2020,141.9799957,142.8999939,137.2599945,137.3699951,940300,SGEN
22/04/2020,139.9600067,140.5599976,138.5,139.0200043,686000,SGEN
23/04/2020,139.2700043,145.9400024,138.7299957,140.8800049,1272900,SGEN
24/04/2020,141.0099945,146.3200073,139.5500031,146.0399933,648200,SGEN
27/04/2020,150,150,146,147.4799957,645800,SGEN
28/04/2020,147.2299957,148.4900055,142.5700073,143.3699951,888200,SGEN
29/04/2020,144.1900024,144.8800049,137.8099976,138.0800018,1014900,SGEN
30/04/2020,138.9900055,140.8999939,136.6999969,137.2299957,2036700,SGEN
1/5/2020,141,157,140.0500031,145.6399994,2800000,SGEN
4/5/2020,145.0099945,155.8899994,145.0099945,155.7599945,2072200,SGEN
5/5/2020,163.1199951,168.1000061,160.5,165.4299927,2026800,SGEN
6/5/2020,166.4299927,167.5099945,163.0800018,164.6399994,1728300,SGEN
7/5/2020,168,168,163.0500031,163.2599945,1306900,SGEN
8/5/2020,163.4799957,164,152.8500061,157.6699982,3736700,SGEN
11/5/2020,155.6900024,161.8699951,154.2299957,160.9600067,1798100,SGEN
12/5/2020,162.5200043,166.9499969,158.6799927,161.7700043,1494300,SGEN
13/05/2020,163.7200012,164.7200012,156.3099976,157.8399963,1329700,SGEN
14/05/2020,157.6600037,162.2299957,156.0399933,160.0899963,888400,SGEN
15/05/2020,158.2700043,163.5200043,158.2700043,160.3300018,1074500,SGEN
18/05/2020,162.4100037,162.7599945,156.9499969,158.9499969,1141000,SGEN
19/05/2020,160.4700012,162.1000061,157,157.1600037,950200,SGEN
20/05/2020,158.3800049,159.0099945,154.5299988,155.7799988,1310900,SGEN
21/05/2020,155.8999939,156.2899933,152.1900024,154.1999969,1010800,SGEN
22/05/2020,156.3800049,158,153.9299927,155.7700043,1102400,SGEN
26/05/2020,159.3200073,159.9600067,151.5899963,151.7299957,3425200,SGEN
27/05/2020,151.4900055,153.5700073,143.9499969,152.9700012,2083800,SGEN
28/05/2020,151.9400024,153.4900055,150.9400024,151.5500031,1136400,SGEN
29/05/2020,154.9199982,157.3800049,150.8999939,157.2100067,1691000,SGEN
1/6/2020,156.8999939,162.2200012,156.1900024,159.0200043,1435500,SGEN
2/6/2020,159.4700012,161.1499939,156.2599945,160.8200073,909100,SGEN
3/6/2020,159.0899963,160.25,154.0200043,155.0500031,1307000,SGEN
4/6/2020,154.0500031,155.8699951,148.9100037,150.4299927,1372000,SGEN
5/6/2020,149.5,151.8399963,145.6300049,148.3899994,1426500,SGEN
8/6/2020,146.5500031,151.7599945,144.3000031,150.8600006,1724100,SGEN
9/6/2020,152.8200073,154.8500061,148.6300049,148.9400024,1285100,SGEN
10/6/2020,152.0399933,157.9499969,151.9799957,156.6999969,1542400,SGEN
11/6/2020,154.3999939,156.2100067,148.4299927,148.5500031,1202100,SGEN
12/6/2020,150.1100006,151.5200043,147.1999969,151.1600037,1017700,SGEN
15/06/2020,149.8800049,156.1000061,149.1399994,155.5599976,817400,SGEN
16/06/2020,157.1499939,157.4799957,152.5399933,156.8800049,1012000,SGEN
17/06/2020,158.0500031,161,157.3300018,158.3800049,1046600,SGEN
18/06/2020,157.6900024,160.5500031,157.6900024,159.9900055,591300,SGEN
19/06/2020,160.6600037,170.2599945,160.4100037,169.9100037,2393500,SGEN
22/06/2020,171,173.9900055,167,170.9199982,1090700,SGEN
23/06/2020,171.3099976,175.6399994,170.3600006,171.1300049,961300,SGEN
24/06/2020,171.3999939,173.9299927,164.5599976,164.8000031,1088200,SGEN
25/06/2020,165.1799927,168.3000031,163.7400055,167.8600006,865300,SGEN
26/06/2020,169,169,164.1199951,165.5899963,1720200,SGEN
29/06/2020,165.7799988,166.5800018,163.2299957,164.3699951,1010100,SGEN
30/06/2020,167.5,170.25,164.0899963,169.9199982,1660300,SGEN
1/7/2020,170.1799927,172.8800049,164.4600067,167.5200043,1043000,SGEN
2/7/2020,167.75,170.3600006,166.0200043,169.0299988,782700,SGEN
6/7/2020,170.6399994,172.3000031,169.6199951,170.4499969,959800,SGEN
7/7/2020,171.0200043,180.1799927,169.1999969,176.1399994,1468000,SGEN
8/7/2020,177.3899994,178.1999969,172.2200012,175.5299988,903900,SGEN
9/7/2020,176.7899933,182.9700012,176.7899933,181.1699982,1179900,SGEN
10/7/2020,180,180.9900055,173.8600006,174.3500061,733400,SGEN
13/07/2020,173.3899994,177.5800018,168.0399933,168.5800018,1028400,SGEN
14/07/2020,167,173.8500061,165.2700043,173.4299927,724000,SGEN
15/07/2020,172.1000061,178.0700073,171.4799957,177.8899994,754400,SGEN
16/07/2020,177.4900055,177.75,172.0299988,177.6600037,800100,SGEN
17/07/2020,179.2400055,182.9400024,177.8600006,182.3699951,1017900,SGEN
20/07/2020,183.0500031,187.9900055,183.0500031,184.4299927,730000,SGEN
21/07/2020,184.4499969,184.5,176.8500061,177.6000061,973900,SGEN
22/07/2020,179,179.4299927,174.75,176.8300018,659900,SGEN
23/07/2020,176.7299957,180.3899994,172.5399933,172.8999939,786400,SGEN
24/07/2020,169.6100006,170.8000031,166.7299957,168.8200073,1056800,SGEN
27/07/2020,170.1999969,172.7100067,168.0700073,171.3600006,2177200,SGEN
28/07/2020,172.4499969,174.3699951,170.6900024,171.3500061,1170700,SGEN
29/07/2020,172.4799957,173.8999939,168.25,168.4199982,1478300,SGEN
30/07/2020,167.9499969,172.8200073,167.2200012,171.1399994,918900,SGEN
31/07/2020,169.9900055,170.0099945,157.6600037,166.2700043,2345800,SGEN
3/8/2020,166.2700043,169.1499939,164.3899994,169.0399933,990200,SGEN
4/8/2020,168.7299957,168.7299957,162.8399963,165.0700073,703200,SGEN
5/8/2020,164.8000031,165.9600067,162.1300049,162.5899963,907600,SGEN
6/8/2020,163.8000031,164.1699982,159.25,161.8000031,733400,SGEN
7/8/2020,161.5200043,162.75,158.7400055,160.4499969,727700,SGEN
10/8/2020,159.5099945,159.7200012,154.2700043,157.6999969,914200,SGEN
11/8/2020,155.9400024,157.6100006,153.0500031,153.4799957,887000,SGEN
12/8/2020,153.9299927,158.8899994,153.6900024,158.7899933,730000,SGEN
13/08/2020,158.4700012,160.8200073,157.9100037,160.1399994,601900,SGEN
14/08/2020,160,160.7200012,156.8500061,157.2700043,444300,SGEN
17/08/2020,157.9400024,162.5,157.75,161.8200073,585900,SGEN
18/08/2020,161.1100006,161.3399963,156.5800018,157.5700073,696400,SGEN
19/08/2020,157.7599945,159.7700043,156.25,157.7200012,464600,SGEN
20/08/2020,157.1300049,159.0899963,156.2200012,158.5,489300,SGEN
21/08/2020,158.5,158.6100006,155.6999969,157.5,555400,SGEN
24/08/2020,158.3699951,159.3200073,153.7599945,154.8600006,630800,SGEN
25/08/2020,154.1600037,155.7899933,153.1100006,154.8899994,645400,SGEN
26/08/2020,154,154.8800049,152.5599976,154.4799957,642500,SGEN
27/08/2020,155.1100006,156.1199951,152.9700012,154.1100006,651500,SGEN
28/08/2020,154.1399994,154.2200012,151.5500031,153.6600037,570600,SGEN
31/08/2020,152.4900055,159.0399933,152.4799957,158.3399963,1224700,SGEN
1/9/2020,159.3200073,159.6300049,152.7799988,153.6600037,910300,SGEN
2/9/2020,153.2899933,156.3500061,152.4799957,156.0700073,674300,SGEN
3/9/2020,155.0099945,155.1699982,148.1399994,149.6999969,974400,SGEN
4/9/2020,148.5299988,150.3500061,143.6100006,149.2100067,1001300,SGEN
8/9/2020,146.7899933,148.8200073,144.8999939,146.4799957,990900,SGEN
9/9/2020,148.3000031,149.4199982,146.0200043,148.3800049,691900,SGEN
10/9/2020,146.8000031,149.2200012,144.8399963,145.9499969,883400,SGEN
11/9/2020,147.5700073,150.5200043,146.9700012,149.9700012,888300,SGEN
14/09/2020,165.2400055,173.3200073,160.1699982,171.7899933,3448400,SGEN
15/09/2020,173.5800018,175.0800018,170.8999939,174.8699951,1358000,SGEN
16/09/2020,175.4700012,178.2100067,175.0099945,176.6199951,1216900,SGEN
17/09/2020,173.5700073,176.2799988,172.5099945,175.6600037,1134300,SGEN
18/09/2020,177.3200073,181.3999939,172.1199951,180.9400024,3122400,SGEN
21/09/2020,178.7400055,181.1900024,177.3699951,178.8300018,1243900,SGEN
22/09/2020,180.1799927,182.3600006,177.3000031,181.9499969,779800,SGEN
23/09/2020,181.1100006,181.25,178.3500061,179.2700043,779600,SGEN
24/09/2020,177.9900055,179.8099976,174.4799957,179.4299927,780800,SGEN
25/09/2020,179,186.3099976,178.8699951,184.9499969,858800,SGEN
28/09/2020,186.3200073,190.6999969,185.4199982,190.5099945,865500,SGEN
29/09/2020,190.5,192.3000031,187,190.9600067,1245300,SGEN
30/09/2020,192,198,191.3200073,195.6900024,1488000,SGEN
1/10/2020,197.1799927,200.4199982,196.7799988,197.8899994,1187700,SGEN
2/10/2020,194.8699951,199,191.5700073,193.0800018,747900,SGEN
5/10/2020,194.4299927,204.3699951,194.1999969,202.4799957,1069000,SGEN
6/10/2020,201.4100037,203.7400055,199.1699982,199.6100006,745500,SGEN
7/10/2020,201.9100037,202.8399963,200.6300049,201.0299988,453100,SGEN
8/10/2020,201.8300018,201.8300018,197.2599945,198.7299957,799600,SGEN
9/10/2020,199.6199951,202.2299957,198,200.7799988,648100,SGEN
12/10/2020,204.1100006,207.9199982,202.0299988,205.8699951,957200,SGEN
13/10/2020,206.8399963,213.9400024,206.5500031,211.9299927,1160500,SGEN
14/10/2020,212.8200073,212.8200073,206.9799957,209.1499939,583200,SGEN
15/10/2020,206.9299927,208.3399963,203.0099945,204.4900055,603000,SGEN
16/10/2020,204.4900055,207.1699982,200.5099945,200.9299927,831900,SGEN
19/10/2020,200.2400055,202.1399994,194.4799957,198.2200012,698900,SGEN
20/10/2020,197.8500061,200.75,197.8500061,198.0200043,444400,SGEN
21/10/2020,198.2299957,201.4900055,197.3899994,197.7100067,402600,SGEN
22/10/2020,198.4199982,202.9199982,196.5800018,200.6600037,617300,SGEN
23/10/2020,201.6000061,202.2599945,196.2299957,196.9199982,479600,SGEN
26/10/2020,195,201.3200073,193.9700012,195.8300018,459000,SGEN
27/10/2020,197.4600067,199.2799988,195.8200073,196.9199982,407100,SGEN
28/10/2020,193.6999969,198,191.7599945,194.8500061,449200,SGEN
29/10/2020,194.9600067,196.1100006,189.0200043,192.3399963,787300,SGEN
30/10/2020,179,180,164.6300049,166.8000031,3005100,SGEN
2/11/2020,166.1399994,169.2400055,163.5599976,168.5099945,1621200,SGEN
3/11/2020,168.3300018,173.3200073,166.0399933,168.5,1378700,SGEN
4/11/2020,175.8099976,185.8800049,174.0099945,180,2173000,SGEN
5/11/2020,181.9900055,182.0299988,176,181.75,1040800,SGEN
6/11/2020,181.6499939,181.6499939,171.7200012,173.6300049,1115900,SGEN
9/11/2020,176.5599976,177.6499939,168.0099945,168.4600067,1135900,SGEN
10/11/2020,166.5500031,174.4700012,165.1799927,171.7799988,900400,SGEN
11/11/2020,173.9900055,175.4299927,167.7899933,170.75,686300,SGEN
12/11/2020,171.7899933,173.4799957,166.7899933,168.7899933,920400,SGEN
13/11/2020,170.3800049,177.1399994,170.1300049,175.9100037,827600,SGEN
16/11/2020,173.0399933,177.5,173.0399933,177.1900024,786000,SGEN
17/11/2020,177.25,177.25,172.5700073,173.1699982,640400,SGEN
18/11/2020,172.7299957,176.5,171.6000061,174.0700073,883000,SGEN
19/11/2020,173.9600067,174.9900055,171.4400024,174.3699951,722400,SGEN
20/11/2020,174.0399933,176.75,172.5399933,173.4100037,788100,SGEN
23/11/2020,173.9499969,174.3600006,166.8800049,168.0700073,1090300,SGEN
24/11/2020,167.8200073,168.3800049,164.3999939,164.6300049,715100,SGEN
25/11/2020,166.6399994,168.1600037,165.1799927,165.4499969,738300,SGEN
27/11/2020,167.6499939,169.8000031,166.0299988,169.1199951,488200,SGEN
30/11/2020,169.25,170.4900055,167.5099945,170.3099976,1819000,SGEN
1/12/2020,171.8699951,179.6499939,171.4799957,177.4100037,1044700,SGEN
2/12/2020,176.7400055,177.6999969,174.0500031,177.0399933,710900,SGEN
3/12/2020,176.5399933,181,175.5800018,180.1600037,628900,SGEN
4/12/2020,178.5599976,182.0299988,178.4600067,179.2299957,574300,SGEN
7/12/2020,179.8999939,183.6000061,177.8800049,179.2400055,783700,SGEN
8/12/2020,179.6600037,185.4400024,177.3600006,184.4600067,689800,SGEN
9/12/2020,184,185.75,179.3800049,181.3600006,622800,SGEN
10/12/2020,181.7799988,187.7100067,180.7700043,186.5500031,976200,SGEN
11/12/2020,187.1900024,192.0500031,185.0099945,191.1799927,782600,SGEN
14/12/2020,193.3099976,198.5899963,191.75,193.5899963,1127700,SGEN
15/12/2020,195.0200043,197.3999939,193.1600037,196.0200043,715100,SGEN
16/12/2020,196.4400024,198.8999939,196.0299988,197.6999969,878100,SGEN
17/12/2020,198,198.0700073,193.1000061,197.9199982,1074200,SGEN
18/12/2020,200,202.6000061,198.4499969,201.1499939,2627700,SGEN
21/12/2020,199.1199951,201.6100006,194.8699951,197.8399963,954400,SGEN
22/12/2020,196.4299927,198.2599945,195.4799957,196.9100037,686500,SGEN
23/12/2020,197.0500031,197.0500031,188.7899933,191.1900024,881900,SGEN
24/12/2020,191.1900024,192.0500031,189.9600067,190.6100006,248000,SGEN
28/12/2020,191.0500031,192.5800018,185.3200073,185.8600006,696200,SGEN
29/12/2020,187.3300018,188.2599945,184.1399994,186.2100067,434100,SGEN
30/12/2020,185.4199982,185.4199982,178.5500031,183.6999969,715500,SGEN
31/12/2020,182.75,183.6600037,173.3099976,175.1399994,1570800,SGEN
4/1/2021,174.6999969,174.8600006,166.9100037,168.4299927,1615700,SGEN
5/1/2021,170.9299927,172.0200043,167.3999939,169,1213200,SGEN
6/1/2021,167.4700012,169.4700012,165.6900024,166.75,1006700,SGEN
7/1/2021,168.2599945,176.9100037,166.9100037,176.3600006,1214100,SGEN
8/1/2021,176.2700043,180.4600067,174.8099976,177.6600037,889000,SGEN
11/1/2021,177.75,181.5700073,177.3099976,179.0399933,490500,SGEN
12/1/2021,179.5700073,182.6499939,178.3000031,180.3699951,801300,SGEN
13/01/2021,179.7599945,180.1300049,176.1199951,176.6900024,653900,SGEN
14/01/2021,175.8300018,177.2400055,174.0099945,175.8600006,592800,SGEN
15/01/2021,179.7400055,186.6000061,177.1499939,185.75,1355200,SGEN
19/01/2021,187.8600006,190.5800018,186.3699951,188.7799988,683800,SGEN
20/01/2021,189.2200012,193.4299927,188.0700073,190.8000031,716700,SGEN
21/01/2021,190.4199982,191.7700043,184.1499939,185.7799988,608500,SGEN
22/01/2021,185.4700012,186.9600067,181.8300018,182.75,1088900,SGEN
25/01/2021,184.5800018,187.8899994,178.1000061,180.1199951,1521400,SGEN
26/01/2021,180.3000031,180.3000031,171.25,172.6399994,1257700,SGEN
27/01/2021,170,170.3899994,162.3999939,162.6900024,1219300,SGEN
28/01/2021,163.3899994,166.8399963,161.5,162.5700073,1699400,SGEN
29/01/2021,160.5099945,165.5200043,160.1999969,164.2700043,1487500,SGEN
1/2/2021,162.75,164.0800018,159.1300049,162.8600006,1052400,SGEN
2/2/2021,163.9700012,169.2899933,163.7400055,166.0500031,965700,SGEN
3/2/2021,164.8099976,166.7100067,162.5599976,163.1100006,593500,SGEN
4/2/2021,164.2299957,167.4900055,162.3899994,165.4199982,1036700,SGEN
5/2/2021,166.2599945,199,163.7599945,190.6100006,3177000,SGEN
8/2/2021,180,184.7599945,175.7599945,177.1499939,2189100,SGEN
9/2/2021,177.8999939,178.1699982,174.0899963,175.7299957,932600,SGEN
10/2/2021,176.7400055,176.7799988,169.0099945,169.3500061,1218700,SGEN
11/2/2021,172.1499939,173.8899994,168.4299927,172.0200043,1147400,SGEN
12/2/2021,162,169.6900024,158.6000061,165.8399963,3000200,SGEN
16/02/2021,166,168.1199951,157.3999939,159.3399963,1686200,SGEN
17/02/2021,158.8899994,161.5500031,155.9299927,158.8300018,898000,SGEN
18/02/2021,158.6600037,160.0399933,156.2400055,158.6199951,839700,SGEN
19/02/2021,159.3000031,161.5500031,155.8200073,157.75,1140600,SGEN
22/02/2021,155.8600006,159.3500061,153.8200073,157.5800018,865400,SGEN
23/02/2021,156.8600006,158.6100006,153.6600037,157.0299988,1218000,SGEN
24/02/2021,155.9199982,157.5299988,152.9400024,155.0200043,1199800,SGEN
25/02/2021,154.2100067,156.3099976,148.3600006,150.0899963,1022600,SGEN
26/02/2021,151.7899933,152.3999939,148.1600037,151.1100006,1715000,SGEN
1/3/2021,152.2100067,153.5500031,150.5800018,152.5500031,1294800,SGEN
2/3/2021,153.3099976,154.9799957,151.2899933,153.7100067,1709700,SGEN
3/3/2021,153.3300018,153.3300018,146.8999939,147.9299927,1399900,SGEN
4/3/2021,147.5099945,148.5399933,144.0200043,145.4499969,957700,SGEN
5/3/2021,146,150.2799988,141.5,149.3500061,1818100,SGEN
8/3/2021,147.4600067,150.8399963,147.1900024,148.6799927,1120200,SGEN
9/3/2021,151.3600006,154.5099945,149.1699982,150.5599976,1797300,SGEN
10/3/2021,154.1799927,156.1499939,148.5099945,149.5500031,1100000,SGEN
11/3/2021,150.4400024,154.3999939,149.5500031,153.0899963,814800,SGEN
12/3/2021,150.3999939,151.5700073,146.6999969,150.7299957,716400,SGEN
15/03/2021,151.4199982,151.7700043,148.0200043,151.6699982,600700,SGEN
16/03/2021,152.4499969,153,146.6199951,147.4299927,1088600,SGEN
17/03/2021,146.0700073,151.2100067,143.6499939,149.7799988,1563500,SGEN
18/03/2021,146.7299957,148.6600037,144.8600006,144.9100037,969700,SGEN
19/03/2021,146.8399963,147.4700012,144.2899933,146.6199951,1479300,SGEN
22/03/2021,146.6499939,150.2799988,146.6499939,148.1300049,1132400,SGEN
23/03/2021,148.8099976,148.8099976,143.0299988,143.8399963,896100,SGEN
24/03/2021,143.1199951,143.6100006,138.5500031,140.1900024,1202800,SGEN
25/03/2021,140.8999939,140.8999939,134.5099945,139.2799988,1680500,SGEN
26/03/2021,137.5399933,139.8699951,136.6300049,139.6699982,1182700,SGEN
29/03/2021,139.6399994,141.3099976,137.3800049,139.9299927,796500,SGEN
30/03/2021,138.1699982,140.6900024,136.4199982,137.5099945,1148100,SGEN
31/03/2021,137.8399963,141.0399933,137.0200043,138.8600006,1477300,SGEN
1/4/2021,140.8000031,145.5,139.3399963,143.3999939,972700,SGEN
5/4/2021,142.9100037,144.3200073,142.1199951,143.7299957,657300,SGEN
6/4/2021,144.1199951,148.2100067,142.9199982,145.25,825300,SGEN
7/4/2021,145.4400024,147.4600067,144.1799927,144.6300049,817800,SGEN
8/4/2021,146.7400055,147.9199982,143.8099976,144.4700012,558800,SGEN
9/4/2021,143.9499969,144.3200073,140.8300018,142.8500061,497700,SGEN
12/4/2021,142.3099976,142.3500061,139.4600067,140.7200012,923900,SGEN
13/04/2021,141.0200043,142.2899933,138.7299957,140.8899994,880000,SGEN
14/04/2021,141.9600067,147.5,141.0200043,144.1999969,841300,SGEN
15/04/2021,145.1900024,151.9100037,144.9400024,149.6399994,1148000,SGEN
16/04/2021,148.2899933,148.8500061,143.4900055,145.5,1193000,SGEN
19/04/2021,146.0800018,146.5,143,144.0099945,683200,SGEN
20/04/2021,144.8899994,146.9400024,143.9600067,144.7599945,629500,SGEN
21/04/2021,143.6900024,147.5200043,143.6900024,147.4900055,853000,SGEN
22/04/2021,147.1399994,147.1399994,143,143.6499939,826200,SGEN
23/04/2021,143.8999939,148.0299988,143.0700073,147.2299957,696800,SGEN
26/04/2021,147.5800018,148.5299988,145.7700043,147.4799957,472200,SGEN
27/04/2021,147.5,148.5500031,143.3999939,144.2400055,750300,SGEN
28/04/2021,144,145.2299957,141.1699982,144.5200043,1153600,SGEN
29/04/2021,144.6399994,145.4499969,138.1300049,139.2299957,1159500,SGEN
30/04/2021,136.4400024,146.2400055,134.1000061,143.7599945,1534700,SGEN
3/5/2021,142.6499939,146.9499969,141.3800049,142.2400055,679300,SGEN
4/5/2021,141.4400024,141.4400024,133.1999969,136.1900024,1614000,SGEN
5/5/2021,136.9199982,137.9499969,134.0099945,135.0800018,830800,SGEN
6/5/2021,134.1900024,136.1199951,133.6799927,136.0700073,1153200,SGEN
7/5/2021,138,141.9900055,136.8600006,139.4900055,617000,SGEN
10/5/2021,138.5299988,138.8699951,134.9700012,135.9299927,819200,SGEN
11/5/2021,134.2400055,140.0099945,133.5099945,139.0700073,834400,SGEN
12/5/2021,137.6000061,147.6399994,136.5299988,144.7700043,1602300,SGEN
13/05/2021,145.8200073,147.0500031,142.1600037,144.7100067,883100,SGEN
14/05/2021,145.2100067,148.8600006,142.3999939,147.5,732600,SGEN
17/05/2021,145.9400024,150.6900024,144.9100037,147.9799957,1429400,SGEN
18/05/2021,147.8099976,152.3600006,146.9499969,148.2299957,995200,SGEN
19/05/2021,148.6699982,148.8800049,145.5200043,148.6699982,786000,SGEN
20/05/2021,150.25,156.4700012,148.9400024,155.3200073,1094800,SGEN
21/05/2021,155.9700012,156.9100037,152.9600067,153.3399963,721200,SGEN
24/05/2021,154.9299927,155.8500061,152.5200043,153.6699982,815000,SGEN
25/05/2021,153.5,154.0500031,150.1399994,150.6900024,555200,SGEN
26/05/2021,151.0099945,153.0700073,150.1900024,150.8899994,439200,SGEN
27/05/2021,151.4900055,152.3600006,149.0299988,151.1000061,923100,SGEN
28/05/2021,152.5500031,155.7299957,151.5599976,155.3500061,872900,SGEN
1/6/2021,155.8000031,157,152.5500031,154,909100,SGEN
2/6/2021,153.3899994,155.0200043,146.7200012,148.1600037,1095500,SGEN
3/6/2021,147.8200073,148.1600037,141.4600067,147,1196200,SGEN
4/6/2021,147.3899994,149.4499969,146.0399933,148.3000031,513100,SGEN
7/6/2021,147.25,156.0299988,147.1300049,154.0099945,778100,SGEN
8/6/2021,155.0599976,155.6799927,152.8099976,154.6300049,532500,SGEN
9/6/2021,155.2799988,159.3099976,154.8099976,155.5899963,958800,SGEN
10/6/2021,155.2400055,159.2599945,155.2400055,158.4799957,612600,SGEN
11/6/2021,157.6100006,158,155.4299927,156.5800018,481300,SGEN
14/06/2021,157.4799957,157.9499969,155.3099976,156.2899933,407300,SGEN
15/06/2021,156.6699982,156.7100067,152.5899963,153.2799988,453300,SGEN
16/06/2021,153.0399933,154.3300018,148.1699982,151.3200073,607300,SGEN
17/06/2021,151.6699982,153.7100067,149.6799927,153.3800049,673400,SGEN
18/06/2021,153.2299957,157.8600006,151.2799988,156.3099976,1141600,SGEN
21/06/2021,156.3200073,159.0800018,155.3800049,158.3000031,714300,SGEN
22/06/2021,158.9600067,160.2799988,157.4499969,158.6799927,621700,SGEN
23/06/2021,158.2200012,158.6300049,155.6999969,156.8800049,410300,SGEN
24/06/2021,158.0200043,160.4799957,156.9799957,157.3999939,476700,SGEN
25/06/2021,157.9299927,157.9299927,154.6799927,157.1799927,977000,SGEN
28/06/2021,158.6600037,161.9299927,158.2100067,161.1000061,888500,SGEN
29/06/2021,160.5,161.2700043,157.7400055,158.5899963,460600,SGEN
30/06/2021,158.8899994,160.4700012,155.9100037,157.8800049,572300,SGEN
1/7/2021,157.3000031,159.1699982,156.1900024,158.2700043,404600,SGEN
2/7/2021,158.4100037,159.0800018,155.0200043,157.2700043,479800,SGEN
6/7/2021,156.5800018,157.0800018,152.1999969,152.5,655700,SGEN
7/7/2021,151.9799957,153.3200073,149.2700043,149.7299957,647100,SGEN
8/7/2021,148.75,150,146.7700043,148.9600067,1070300,SGEN
9/7/2021,148.4199982,149.6300049,146.75,148.5,1028300,SGEN
12/7/2021,148.2799988,149.8800049,145.1100006,145.9700012,810400,SGEN
13/07/2021,145.6100006,147.8999939,143.6000061,143.8800049,496700,SGEN
14/07/2021,144.0299988,144.9299927,141.1699982,142.4499969,600100,SGEN
15/07/2021,142.6999969,144.4100037,141,143.9700012,552300,SGEN
16/07/2021,144.3099976,147.5399933,143,146.3899994,825700,SGEN
19/07/2021,146.1499939,149.5,144.2100067,144.4100037,759100,SGEN
20/07/2021,144.6900024,147.1000061,143.6999969,145.3000031,1276700,SGEN
21/07/2021,144.1999969,145.5,141.1799927,143.6000061,866100,SGEN
22/07/2021,143.6000061,144.0700073,141.8600006,143.3300018,530100,SGEN
23/07/2021,143.9400024,145.7299957,142.3500061,145.6000061,807900,SGEN
26/07/2021,145,145.4900055,142.9199982,143.0200043,835600,SGEN
27/07/2021,143.1300049,144.8699951,139.0800018,144.4199982,732400,SGEN
